year,test,LEA,school,subject,proficiency
2015,SAGE,ALPINE DISTRICT,BLACK RIDGE SCHOOL,Mathematics,0.73
2015,SAGE,ALPINE DISTRICT,BLACK RIDGE SCHOOL,Mathematics,0.49
2015,SAGE,ALPINE DISTRICT,BLACK RIDGE SCHOOL,Mathematics,0.37
2015,SAGE,ALPINE DISTRICT,BLACK RIDGE SCHOOL,Science,0.61
2015,SAGE,ALPINE DISTRICT,BLACK RIDGE SCHOOL,Science,0.41
2015,SAGE,ALPINE DISTRICT,BLACK RIDGE SCHOOL,Science,0.28
2015,SAGE,ALPINE DISTRICT,BONNEVILLE SCHOOL,English Language Arts,0.51
2015,SAGE,ALPINE DISTRICT,BONNEVILLE SCHOOL,English Language Arts,0.46
2015,SAGE,ALPINE DISTRICT,BONNEVILLE SCHOOL,English Language Arts,0.44
2015,SAGE,ALPINE DISTRICT,BONNEVILLE SCHOOL,English Language Arts,0.45
2015,SAGE,ALPINE DISTRICT,BONNEVILLE SCHOOL,Mathematics,0.54
2015,SAGE,ALPINE DISTRICT,BONNEVILLE SCHOOL,Mathematics,0.52
2015,SAGE,ALPINE DISTRICT,BONNEVILLE SCHOOL,Mathematics,0.41
2015,SAGE,ALPINE DISTRICT,BONNEVILLE SCHOOL,Mathematics,0.43
2015,SAGE,ALPINE DISTRICT,BONNEVILLE SCHOOL,Science,0.47
2015,SAGE,ALPINE DISTRICT,BONNEVILLE SCHOOL,Science,0.51
2015,SAGE,ALPINE DISTRICT,BONNEVILLE SCHOOL,Science,0.49
2015,SAGE,ALPINE DISTRICT,CANYON VIEW JR HIGH,English Language Arts,0.53
2015,SAGE,ALPINE DISTRICT,CANYON VIEW JR HIGH,English Language Arts,0.47
2015,SAGE,ALPINE DISTRICT,CANYON VIEW JR HIGH,English Language Arts,0.56
2015,SAGE,ALPINE DISTRICT,CANYON VIEW JR HIGH,Mathematics,0.48
2015,SAGE,ALPINE DISTRICT,CANYON VIEW JR HIGH,Mathematics,0.50
2015,SAGE,ALPINE DISTRICT,CANYON VIEW JR HIGH,Mathematics,0.47
2015,SAGE,ALPINE DISTRICT,CANYON VIEW JR HIGH,Science,0.60
2015,SAGE,ALPINE DISTRICT,CANYON VIEW JR HIGH,Science,0.49
2015,SAGE,ALPINE DISTRICT,CANYON VIEW JR HIGH,Science,0.69
2015,SAGE,ALPINE DISTRICT,CANYON VIEW JR HIGH,Science,0.43
2015,SAGE,ALPINE DISTRICT,CASCADE SCHOOL,English Language Arts,0.38
2015,SAGE,ALPINE DISTRICT,CASCADE SCHOOL,English Language Arts,0.48
2015,SAGE,ALPINE DISTRICT,CASCADE SCHOOL,English Language Arts,0.45
2015,SAGE,ALPINE DISTRICT,CASCADE SCHOOL,English Language Arts,0.57
2015,SAGE,ALPINE DISTRICT,CASCADE SCHOOL,Mathematics,0.46
2015,SAGE,ALPINE DISTRICT,CASCADE SCHOOL,Mathematics,0.68
2015,SAGE,ALPINE DISTRICT,CASCADE SCHOOL,Mathematics,0.65
2015,SAGE,ALPINE DISTRICT,CASCADE SCHOOL,Mathematics,0.47
2015,SAGE,ALPINE DISTRICT,CASCADE SCHOOL,Science,0.58
2015,SAGE,ALPINE DISTRICT,CASCADE SCHOOL,Science,0.44
2015,SAGE,ALPINE DISTRICT,CASCADE SCHOOL,Science,0.47
2015,SAGE,ALPINE DISTRICT,CEDAR RIDGE SCHOOL,English Language Arts,0.57
2015,SAGE,ALPINE DISTRICT,CEDAR RIDGE SCHOOL,English Language Arts,0.55
2015,SAGE,ALPINE DISTRICT,CEDAR RIDGE SCHOOL,English Language Arts,0.60
2015,SAGE,ALPINE DISTRICT,CEDAR RIDGE SCHOOL,English Language Arts,0.72
2015,SAGE,ALPINE DISTRICT,CEDAR RIDGE SCHOOL,Mathematics,0.73
2015,SAGE,ALPINE DISTRICT,CEDAR RIDGE SCHOOL,Mathematics,0.77
2015,SAGE,ALPINE DISTRICT,CEDAR RIDGE SCHOOL,Mathematics,0.66
2015,SAGE,ALPINE DISTRICT,CEDAR RIDGE SCHOOL,Mathematics,0.78
2015,SAGE,ALPINE DISTRICT,CEDAR RIDGE SCHOOL,Science,0.59
2015,SAGE,ALPINE DISTRICT,CEDAR RIDGE SCHOOL,Science,0.64
2015,SAGE,ALPINE DISTRICT,CEDAR RIDGE SCHOOL,Science,0.80
2015,SAGE,ALPINE DISTRICT,CENTRAL SCHOOL,English Language Arts,0.49
2015,SAGE,ALPINE DISTRICT,CENTRAL SCHOOL,English Language Arts,0.35
2015,SAGE,ALPINE DISTRICT,CENTRAL SCHOOL,English Language Arts,0.46
2015,SAGE,ALPINE DISTRICT,CENTRAL SCHOOL,English Language Arts,0.55
2015,SAGE,ALPINE DISTRICT,CENTRAL SCHOOL,Mathematics,0.51
2015,SAGE,ALPINE DISTRICT,CENTRAL SCHOOL,Mathematics,0.53
2015,SAGE,ALPINE DISTRICT,CENTRAL SCHOOL,Mathematics,0.53
2015,SAGE,ALPINE DISTRICT,CENTRAL SCHOOL,Mathematics,0.51
2015,SAGE,ALPINE DISTRICT,CENTRAL SCHOOL,Science,0.49
2015,SAGE,ALPINE DISTRICT,CENTRAL SCHOOL,Science,0.59
2015,SAGE,ALPINE DISTRICT,CENTRAL SCHOOL,Science,0.68
2015,SAGE,ALPINE DISTRICT,CHERRY HILL SCHOOL,English Language Arts,0.44
2015,SAGE,ALPINE DISTRICT,CHERRY HILL SCHOOL,English Language Arts,0.33
2015,SAGE,ALPINE DISTRICT,CHERRY HILL SCHOOL,English Language Arts,0.34
2015,SAGE,ALPINE DISTRICT,CHERRY HILL SCHOOL,English Language Arts,0.35
2015,SAGE,ALPINE DISTRICT,CHERRY HILL SCHOOL,Mathematics,0.31
2015,SAGE,ALPINE DISTRICT,CHERRY HILL SCHOOL,Mathematics,0.45
2015,SAGE,ALPINE DISTRICT,CHERRY HILL SCHOOL,Mathematics,0.37
2015,SAGE,ALPINE DISTRICT,CHERRY HILL SCHOOL,Mathematics,0.26
2015,SAGE,ALPINE DISTRICT,CHERRY HILL SCHOOL,Science,0.37
2015,SAGE,ALPINE DISTRICT,CHERRY HILL SCHOOL,Science,0.22
2015,SAGE,ALPINE DISTRICT,CHERRY HILL SCHOOL,Science,0.31
2015,SAGE,ALPINE DISTRICT,DEERFIELD SCHOOL,English Language Arts,0.56
2015,SAGE,ALPINE DISTRICT,DEERFIELD SCHOOL,English Language Arts,0.50
2015,SAGE,ALPINE DISTRICT,DEERFIELD SCHOOL,English Language Arts,0.52
2015,SAGE,ALPINE DISTRICT,DEERFIELD SCHOOL,English Language Arts,0.58
2015,SAGE,ALPINE DISTRICT,DEERFIELD SCHOOL,Mathematics,0.62
2015,SAGE,ALPINE DISTRICT,DEERFIELD SCHOOL,Mathematics,0.71
2015,SAGE,ALPINE DISTRICT,DEERFIELD SCHOOL,Mathematics,0.65
2015,SAGE,ALPINE DISTRICT,DEERFIELD SCHOOL,Mathematics,0.52
2015,SAGE,ALPINE DISTRICT,DEERFIELD SCHOOL,Science,0.55
2015,SAGE,ALPINE DISTRICT,DEERFIELD SCHOOL,Science,0.69
2015,SAGE,ALPINE DISTRICT,DEERFIELD SCHOOL,Science,0.58
2015,SAGE,ALPINE DISTRICT,DRY CREEK SCHOOL,English Language Arts,0.54
2015,SAGE,ALPINE DISTRICT,DRY CREEK SCHOOL,English Language Arts,0.47
2015,SAGE,ALPINE DISTRICT,DRY CREEK SCHOOL,English Language Arts,0.40
2015,SAGE,ALPINE DISTRICT,DRY CREEK SCHOOL,English Language Arts,0.50
2015,SAGE,ALPINE DISTRICT,DRY CREEK SCHOOL,Mathematics,0.56
2015,SAGE,ALPINE DISTRICT,DRY CREEK SCHOOL,Mathematics,0.55
2015,SAGE,ALPINE DISTRICT,DRY CREEK SCHOOL,Mathematics,0.40
2015,SAGE,ALPINE DISTRICT,DRY CREEK SCHOOL,Mathematics,0.42
2015,SAGE,ALPINE DISTRICT,DRY CREEK SCHOOL,Science,0.42
2015,SAGE,ALPINE DISTRICT,DRY CREEK SCHOOL,Science,0.35
2015,SAGE,ALPINE DISTRICT,DRY CREEK SCHOOL,Science,0.53
2015,SAGE,ALPINE DISTRICT,EAGLE VALLEY SCHOOL,English Language Arts,0.40
2015,SAGE,ALPINE DISTRICT,EAGLE VALLEY SCHOOL,English Language Arts,0.30
2015,SAGE,ALPINE DISTRICT,EAGLE VALLEY SCHOOL,English Language Arts,0.39
2015,SAGE,ALPINE DISTRICT,EAGLE VALLEY SCHOOL,English Language Arts,0.43
2015,SAGE,ALPINE DISTRICT,EAGLE VALLEY SCHOOL,Mathematics,0.47
2015,SAGE,ALPINE DISTRICT,EAGLE VALLEY SCHOOL,Mathematics,0.27
2015,SAGE,ALPINE DISTRICT,EAGLE VALLEY SCHOOL,Mathematics,0.53
2015,SAGE,ALPINE DISTRICT,EAGLE VALLEY SCHOOL,Mathematics,0.37
2015,SAGE,ALPINE DISTRICT,EAGLE VALLEY SCHOOL,Science,0.25
2015,SAGE,ALPINE DISTRICT,EAGLE VALLEY SCHOOL,Science,0.52
2015,SAGE,ALPINE DISTRICT,EAGLE VALLEY SCHOOL,Science,0.48
2015,SAGE,ALPINE DISTRICT,EAGLECREST SCHOOL,English Language Arts,0.61
2015,SAGE,ALPINE DISTRICT,EAGLECREST SCHOOL,English Language Arts,0.60
2015,SAGE,ALPINE DISTRICT,EAGLECREST SCHOOL,English Language Arts,0.46
2015,SAGE,ALPINE DISTRICT,EAGLECREST SCHOOL,English Language Arts,0.61
2015,SAGE,ALPINE DISTRICT,EAGLECREST SCHOOL,Mathematics,0.64
2015,SAGE,ALPINE DISTRICT,EAGLECREST SCHOOL,Mathematics,0.66
2015,SAGE,ALPINE DISTRICT,EAGLECREST SCHOOL,Mathematics,0.58
2015,SAGE,ALPINE DISTRICT,EAGLECREST SCHOOL,Mathematics,0.48
2015,SAGE,ALPINE DISTRICT,EAGLECREST SCHOOL,Science,0.68
2015,SAGE,ALPINE DISTRICT,EAGLECREST SCHOOL,Science,0.57
2015,SAGE,ALPINE DISTRICT,EAGLECREST SCHOOL,Science,0.69
2015,SAGE,ALPINE DISTRICT,FOOTHILL SCHOOL,English Language Arts,0.62
2015,SAGE,ALPINE DISTRICT,FOOTHILL SCHOOL,English Language Arts,0.64
2015,SAGE,ALPINE DISTRICT,FOOTHILL SCHOOL,English Language Arts,0.70
2015,SAGE,ALPINE DISTRICT,FOOTHILL SCHOOL,English Language Arts,0.71
2015,SAGE,ALPINE DISTRICT,FOOTHILL SCHOOL,Mathematics,0.77
2015,SAGE,ALPINE DISTRICT,FOOTHILL SCHOOL,Mathematics,0.68
2015,SAGE,ALPINE DISTRICT,FOOTHILL SCHOOL,Mathematics,0.72
2015,SAGE,ALPINE DISTRICT,FOOTHILL SCHOOL,Mathematics,0.68
2015,SAGE,ALPINE DISTRICT,FOOTHILL SCHOOL,Science,0.69
2015,SAGE,ALPINE DISTRICT,FOOTHILL SCHOOL,Science,0.74
2015,SAGE,ALPINE DISTRICT,FOOTHILL SCHOOL,Science,0.61
2015,SAGE,ALPINE DISTRICT,FORBES SCHOOL,English Language Arts,0.53
2015,SAGE,ALPINE DISTRICT,FORBES SCHOOL,English Language Arts,0.43
2015,SAGE,ALPINE DISTRICT,FORBES SCHOOL,English Language Arts,0.46
2015,SAGE,ALPINE DISTRICT,FORBES SCHOOL,English Language Arts,0.55
2015,SAGE,ALPINE DISTRICT,FORBES SCHOOL,Mathematics,0.52
2015,SAGE,ALPINE DISTRICT,FORBES SCHOOL,Mathematics,0.54
2015,SAGE,ALPINE DISTRICT,FORBES SCHOOL,Mathematics,0.44
2015,SAGE,ALPINE DISTRICT,FORBES SCHOOL,Mathematics,0.44
2015,SAGE,ALPINE DISTRICT,FORBES SCHOOL,Science,0.45
2015,SAGE,ALPINE DISTRICT,FORBES SCHOOL,Science,0.53
2015,SAGE,ALPINE DISTRICT,FORBES SCHOOL,Science,0.60
2015,SAGE,ALPINE DISTRICT,FOX HOLLOW SCHOOL,English Language Arts,0.44
2015,SAGE,ALPINE DISTRICT,FOX HOLLOW SCHOOL,English Language Arts,0.46
2015,SAGE,ALPINE DISTRICT,FOX HOLLOW SCHOOL,English Language Arts,0.44
2015,SAGE,ALPINE DISTRICT,FOX HOLLOW SCHOOL,English Language Arts,0.42
2015,SAGE,ALPINE DISTRICT,FOX HOLLOW SCHOOL,Mathematics,0.52
2015,SAGE,ALPINE DISTRICT,FOX HOLLOW SCHOOL,Mathematics,0.54
2015,SAGE,ALPINE DISTRICT,FOX HOLLOW SCHOOL,Mathematics,0.51
2015,SAGE,ALPINE DISTRICT,FOX HOLLOW SCHOOL,Mathematics,0.27
2015,SAGE,ALPINE DISTRICT,FOX HOLLOW SCHOOL,Science,0.58
2015,SAGE,ALPINE DISTRICT,FOX HOLLOW SCHOOL,Science,0.52
2015,SAGE,ALPINE DISTRICT,FOX HOLLOW SCHOOL,Science,0.46
2015,SAGE,ALPINE DISTRICT,FREEDOM SCHOOL,English Language Arts,0.53
2015,SAGE,ALPINE DISTRICT,FREEDOM SCHOOL,English Language Arts,0.41
2015,SAGE,ALPINE DISTRICT,FREEDOM SCHOOL,English Language Arts,0.49
2015,SAGE,ALPINE DISTRICT,FREEDOM SCHOOL,English Language Arts,0.48
2015,SAGE,ALPINE DISTRICT,FREEDOM SCHOOL,Mathematics,0.68
2015,SAGE,ALPINE DISTRICT,FREEDOM SCHOOL,Mathematics,0.52
2015,SAGE,ALPINE DISTRICT,FREEDOM SCHOOL,Mathematics,0.53
2015,SAGE,ALPINE DISTRICT,FREEDOM SCHOOL,Mathematics,0.46
2015,SAGE,ALPINE DISTRICT,FREEDOM SCHOOL,Science,0.55
2015,SAGE,ALPINE DISTRICT,FREEDOM SCHOOL,Science,0.55
2015,SAGE,ALPINE DISTRICT,FREEDOM SCHOOL,Science,0.61
2015,SAGE,ALPINE DISTRICT,FRONTIER MIDDLE SCHOOL,English Language Arts,0.46
2015,SAGE,ALPINE DISTRICT,FRONTIER MIDDLE SCHOOL,English Language Arts,0.46
2015,SAGE,ALPINE DISTRICT,FRONTIER MIDDLE SCHOOL,English Language Arts,0.49
2015,SAGE,ALPINE DISTRICT,FRONTIER MIDDLE SCHOOL,Mathematics,0.44
2015,SAGE,ALPINE DISTRICT,FRONTIER MIDDLE SCHOOL,Mathematics,0.43
2015,SAGE,ALPINE DISTRICT,FRONTIER MIDDLE SCHOOL,Mathematics,0.50
2015,SAGE,ALPINE DISTRICT,FRONTIER MIDDLE SCHOOL,Science,0.57
2015,SAGE,ALPINE DISTRICT,FRONTIER MIDDLE SCHOOL,Science,0.64
2015,SAGE,ALPINE DISTRICT,FRONTIER MIDDLE SCHOOL,Science,0.81
2015,SAGE,ALPINE DISTRICT,FRONTIER MIDDLE SCHOOL,Science,0.62
2015,SAGE,ALPINE DISTRICT,GENEVA SCHOOL,English Language Arts,0.41
2015,SAGE,ALPINE DISTRICT,GENEVA SCHOOL,English Language Arts,0.30
2015,SAGE,ALPINE DISTRICT,GENEVA SCHOOL,English Language Arts,0.23
2015,SAGE,ALPINE DISTRICT,GENEVA SCHOOL,English Language Arts,0.34
2015,SAGE,ALPINE DISTRICT,GENEVA SCHOOL,Mathematics,0.49
2015,SAGE,ALPINE DISTRICT,GENEVA SCHOOL,Mathematics,0.33
2015,SAGE,ALPINE DISTRICT,GENEVA SCHOOL,Mathematics,0.24
2015,SAGE,ALPINE DISTRICT,GENEVA SCHOOL,Mathematics,0.33
2015,SAGE,ALPINE DISTRICT,GENEVA SCHOOL,Science,0.29
2015,SAGE,ALPINE DISTRICT,GENEVA SCHOOL,Science,0.24
2015,SAGE,ALPINE DISTRICT,GENEVA SCHOOL,Science,0.27
2015,SAGE,ALPINE DISTRICT,GREENWOOD SCHOOL,English Language Arts,0.35
2015,SAGE,ALPINE DISTRICT,GREENWOOD SCHOOL,English Language Arts,0.42
2015,SAGE,ALPINE DISTRICT,GREENWOOD SCHOOL,English Language Arts,0.45
2015,SAGE,ALPINE DISTRICT,GREENWOOD SCHOOL,English Language Arts,0.39
2015,SAGE,ALPINE DISTRICT,GREENWOOD SCHOOL,Mathematics,0.43
2015,SAGE,ALPINE DISTRICT,GREENWOOD SCHOOL,Mathematics,0.44
2015,SAGE,ALPINE DISTRICT,GREENWOOD SCHOOL,Mathematics,0.52
2015,SAGE,ALPINE DISTRICT,GREENWOOD SCHOOL,Mathematics,0.29
2015,SAGE,ALPINE DISTRICT,GREENWOOD SCHOOL,Science,0.66
2015,SAGE,ALPINE DISTRICT,GREENWOOD SCHOOL,Science,0.49
2015,SAGE,ALPINE DISTRICT,GREENWOOD SCHOOL,Science,0.42
2015,SAGE,ALPINE DISTRICT,GROVECREST SCHOOL,English Language Arts,0.61
2015,SAGE,ALPINE DISTRICT,GROVECREST SCHOOL,English Language Arts,0.37
2015,SAGE,ALPINE DISTRICT,GROVECREST SCHOOL,English Language Arts,0.59
2015,SAGE,ALPINE DISTRICT,GROVECREST SCHOOL,English Language Arts,0.46
2015,SAGE,ALPINE DISTRICT,GROVECREST SCHOOL,Mathematics,0.64
2015,SAGE,ALPINE DISTRICT,GROVECREST SCHOOL,Mathematics,0.63
2015,SAGE,ALPINE DISTRICT,GROVECREST SCHOOL,Mathematics,0.59
2015,SAGE,ALPINE DISTRICT,GROVECREST SCHOOL,Mathematics,0.26
2015,SAGE,ALPINE DISTRICT,GROVECREST SCHOOL,Science,0.48
2015,SAGE,ALPINE DISTRICT,GROVECREST SCHOOL,Science,0.79
2015,SAGE,ALPINE DISTRICT,GROVECREST SCHOOL,Science,0.44
2015,SAGE,ALPINE DISTRICT,HARVEST SCHOOL,English Language Arts,0.60
2015,SAGE,ALPINE DISTRICT,HARVEST SCHOOL,English Language Arts,0.48
2015,SAGE,ALPINE DISTRICT,HARVEST SCHOOL,English Language Arts,0.56
2015,SAGE,ALPINE DISTRICT,HARVEST SCHOOL,English Language Arts,0.48
2015,SAGE,ALPINE DISTRICT,HARVEST SCHOOL,Mathematics,0.56
2015,SAGE,ALPINE DISTRICT,HARVEST SCHOOL,Mathematics,0.56
2015,SAGE,ALPINE DISTRICT,HARVEST SCHOOL,Mathematics,0.71
2015,SAGE,ALPINE DISTRICT,HARVEST SCHOOL,Mathematics,0.37
2015,SAGE,ALPINE DISTRICT,HARVEST SCHOOL,Science,0.55
2015,SAGE,ALPINE DISTRICT,HARVEST SCHOOL,Science,0.54
2015,SAGE,ALPINE DISTRICT,HARVEST SCHOOL,Science,0.27
2015,SAGE,ALPINE DISTRICT,HIDDEN HOLLOW SCHOOL,English Language Arts,0.57
2015,SAGE,ALPINE DISTRICT,HIDDEN HOLLOW SCHOOL,English Language Arts,0.53
2015,SAGE,ALPINE DISTRICT,HIDDEN HOLLOW SCHOOL,English Language Arts,0.51
2015,SAGE,ALPINE DISTRICT,HIDDEN HOLLOW SCHOOL,English Language Arts,0.59
2015,SAGE,ALPINE DISTRICT,HIDDEN HOLLOW SCHOOL,Mathematics,0.67
2015,SAGE,ALPINE DISTRICT,HIDDEN HOLLOW SCHOOL,Mathematics,0.71
2015,SAGE,ALPINE DISTRICT,HIDDEN HOLLOW SCHOOL,Mathematics,0.45
2015,SAGE,ALPINE DISTRICT,HIDDEN HOLLOW SCHOOL,Mathematics,0.50
2015,SAGE,ALPINE DISTRICT,HIDDEN HOLLOW SCHOOL,Science,0.75
2015,SAGE,ALPINE DISTRICT,HIDDEN HOLLOW SCHOOL,Science,0.53
2015,SAGE,ALPINE DISTRICT,HIDDEN HOLLOW SCHOOL,Science,0.53
2015,SAGE,ALPINE DISTRICT,HIGHLAND SCHOOL,English Language Arts,0.75
2015,SAGE,ALPINE DISTRICT,HIGHLAND SCHOOL,English Language Arts,0.65
2015,SAGE,ALPINE DISTRICT,HIGHLAND SCHOOL,English Language Arts,0.73
2015,SAGE,ALPINE DISTRICT,HIGHLAND SCHOOL,English Language Arts,0.77
2015,SAGE,ALPINE DISTRICT,HIGHLAND SCHOOL,Mathematics,0.74
2015,SAGE,ALPINE DISTRICT,HIGHLAND SCHOOL,Mathematics,0.77
2015,SAGE,ALPINE DISTRICT,HIGHLAND SCHOOL,Mathematics,0.75
2015,SAGE,ALPINE DISTRICT,HIGHLAND SCHOOL,Mathematics,0.68
2015,SAGE,ALPINE DISTRICT,HIGHLAND SCHOOL,Science,0.59
2015,SAGE,ALPINE DISTRICT,HIGHLAND SCHOOL,Science,0.78
2015,SAGE,ALPINE DISTRICT,HIGHLAND SCHOOL,Science,0.76
2015,SAGE,ALPINE DISTRICT,HILLCREST SCHOOL,English Language Arts,0.57
2015,SAGE,ALPINE DISTRICT,HILLCREST SCHOOL,English Language Arts,0.53
2015,SAGE,ALPINE DISTRICT,HILLCREST SCHOOL,English Language Arts,0.39
2015,SAGE,ALPINE DISTRICT,HILLCREST SCHOOL,English Language Arts,0.51
2015,SAGE,ALPINE DISTRICT,HILLCREST SCHOOL,Mathematics,0.46
2015,SAGE,ALPINE DISTRICT,HILLCREST SCHOOL,Mathematics,0.55
2015,SAGE,ALPINE DISTRICT,HILLCREST SCHOOL,Mathematics,0.31
2015,SAGE,ALPINE DISTRICT,HILLCREST SCHOOL,Mathematics,0.42
2015,SAGE,ALPINE DISTRICT,HILLCREST SCHOOL,Science,0.59
2015,SAGE,ALPINE DISTRICT,HILLCREST SCHOOL,Science,0.39
2015,SAGE,ALPINE DISTRICT,HILLCREST SCHOOL,Science,0.51
2015,SAGE,ALPINE DISTRICT,LAKERIDGE JR HIGH,English Language Arts,0.54
2015,SAGE,ALPINE DISTRICT,LAKERIDGE JR HIGH,English Language Arts,0.64
2015,SAGE,ALPINE DISTRICT,LAKERIDGE JR HIGH,English Language Arts,0.63
2015,SAGE,ALPINE DISTRICT,LAKERIDGE JR HIGH,Mathematics,0.59
2015,SAGE,ALPINE DISTRICT,LAKERIDGE JR HIGH,Mathematics,0.64
2015,SAGE,ALPINE DISTRICT,LAKERIDGE JR HIGH,Mathematics,0.64
2015,SAGE,ALPINE DISTRICT,LAKERIDGE JR HIGH,Science,0.68
2015,SAGE,ALPINE DISTRICT,LAKERIDGE JR HIGH,Science,0.61
2015,SAGE,ALPINE DISTRICT,LAKERIDGE JR HIGH,Science,0.85
2015,SAGE,ALPINE DISTRICT,LAKERIDGE JR HIGH,Science,0.58
2015,SAGE,ALPINE DISTRICT,LEGACY SCHOOL,English Language Arts,0.57
2015,SAGE,ALPINE DISTRICT,LEGACY SCHOOL,English Language Arts,0.48
2015,SAGE,ALPINE DISTRICT,LEGACY SCHOOL,English Language Arts,0.53
2015,SAGE,ALPINE DISTRICT,LEGACY SCHOOL,English Language Arts,0.68
2015,SAGE,ALPINE DISTRICT,LEGACY SCHOOL,Mathematics,0.67
2015,SAGE,ALPINE DISTRICT,LEGACY SCHOOL,Mathematics,0.72
2015,SAGE,ALPINE DISTRICT,LEGACY SCHOOL,Mathematics,0.63
2015,SAGE,ALPINE DISTRICT,LEGACY SCHOOL,Mathematics,0.64
2015,SAGE,ALPINE DISTRICT,LEGACY SCHOOL,Science,0.71
2015,SAGE,ALPINE DISTRICT,LEGACY SCHOOL,Science,0.70
2015,SAGE,ALPINE DISTRICT,LEGACY SCHOOL,Science,0.72
2015,SAGE,ALPINE DISTRICT,LEHI HIGH,English Language Arts,0.46
2015,SAGE,ALPINE DISTRICT,LEHI HIGH,English Language Arts,0.36
2015,SAGE,ALPINE DISTRICT,LEHI HIGH,Mathematics,0.06
2015,SAGE,ALPINE DISTRICT,LEHI HIGH,Mathematics,0.37
2015,SAGE,ALPINE DISTRICT,LEHI HIGH,Mathematics,0.52
2015,SAGE,ALPINE DISTRICT,LEHI HIGH,Science,0.33
2015,SAGE,ALPINE DISTRICT,LEHI HIGH,Science,0.54
2015,SAGE,ALPINE DISTRICT,LEHI HIGH,Science,0.44
2015,SAGE,ALPINE DISTRICT,LEHI JR HIGH,English Language Arts,0.52
2015,SAGE,ALPINE DISTRICT,LEHI JR HIGH,English Language Arts,0.46
2015,SAGE,ALPINE DISTRICT,LEHI JR HIGH,English Language Arts,0.53
2015,SAGE,ALPINE DISTRICT,LEHI JR HIGH,Mathematics,0.59
2015,SAGE,ALPINE DISTRICT,LEHI JR HIGH,Mathematics,0.52
2015,SAGE,ALPINE DISTRICT,LEHI JR HIGH,Mathematics,0.62
2015,SAGE,ALPINE DISTRICT,LEHI JR HIGH,Science,0.55
2015,SAGE,ALPINE DISTRICT,LEHI JR HIGH,Science,0.53
2015,SAGE,ALPINE DISTRICT,LEHI JR HIGH,Science,0.79
2015,SAGE,ALPINE DISTRICT,LEHI JR HIGH,Science,0.51
2015,SAGE,ALPINE DISTRICT,LEHI SCHOOL,English Language Arts,0.52
2015,SAGE,ALPINE DISTRICT,LEHI SCHOOL,English Language Arts,0.31
2015,SAGE,ALPINE DISTRICT,LEHI SCHOOL,English Language Arts,0.41
2015,SAGE,ALPINE DISTRICT,LEHI SCHOOL,English Language Arts,0.43
2015,SAGE,ALPINE DISTRICT,LEHI SCHOOL,Mathematics,0.43
2015,SAGE,ALPINE DISTRICT,LEHI SCHOOL,Mathematics,0.54
2015,SAGE,ALPINE DISTRICT,LEHI SCHOOL,Mathematics,0.58
2015,SAGE,ALPINE DISTRICT,LEHI SCHOOL,Mathematics,0.35
2015,SAGE,ALPINE DISTRICT,LEHI SCHOOL,Science,0.44
2015,SAGE,ALPINE DISTRICT,LEHI SCHOOL,Science,0.47
2015,SAGE,ALPINE DISTRICT,LEHI SCHOOL,Science,0.46
2015,SAGE,ALPINE DISTRICT,LINDON SCHOOL,English Language Arts,0.38
2015,SAGE,ALPINE DISTRICT,LINDON SCHOOL,English Language Arts,0.44
2015,SAGE,ALPINE DISTRICT,LINDON SCHOOL,English Language Arts,0.56
2015,SAGE,ALPINE DISTRICT,LINDON SCHOOL,English Language Arts,0.56
2015,SAGE,ALPINE DISTRICT,LINDON SCHOOL,Mathematics,0.65
2015,SAGE,ALPINE DISTRICT,LINDON SCHOOL,Mathematics,0.37
2015,SAGE,ALPINE DISTRICT,LINDON SCHOOL,Mathematics,0.59
2015,SAGE,ALPINE DISTRICT,LINDON SCHOOL,Mathematics,0.62
2015,SAGE,ALPINE DISTRICT,LINDON SCHOOL,Science,0.72
2015,SAGE,ALPINE DISTRICT,LINDON SCHOOL,Science,0.68
2015,SAGE,ALPINE DISTRICT,LINDON SCHOOL,Science,0.50
2015,SAGE,ALPINE DISTRICT,LONE PEAK HIGH,English Language Arts,0.57
2015,SAGE,ALPINE DISTRICT,LONE PEAK HIGH,English Language Arts,0.50
2015,SAGE,ALPINE DISTRICT,LONE PEAK HIGH,Mathematics,0.59
2015,SAGE,ALPINE DISTRICT,LONE PEAK HIGH,Mathematics,0.61
2015,SAGE,ALPINE DISTRICT,LONE PEAK HIGH,Science,0.46
2015,SAGE,ALPINE DISTRICT,LONE PEAK HIGH,Science,0.87
2015,SAGE,ALPINE DISTRICT,LONE PEAK HIGH,Science,0.43
2015,SAGE,ALPINE DISTRICT,LONE PEAK HIGH,Science,0.73
2015,SAGE,ALPINE DISTRICT,MANILA SCHOOL,English Language Arts,0.41
2015,SAGE,ALPINE DISTRICT,MANILA SCHOOL,English Language Arts,0.60
2015,SAGE,ALPINE DISTRICT,MANILA SCHOOL,English Language Arts,0.55
2015,SAGE,ALPINE DISTRICT,MANILA SCHOOL,English Language Arts,0.50
2015,SAGE,ALPINE DISTRICT,MANILA SCHOOL,Mathematics,0.57
2015,SAGE,ALPINE DISTRICT,MANILA SCHOOL,Mathematics,0.64
2015,SAGE,ALPINE DISTRICT,MANILA SCHOOL,Mathematics,0.61
2015,SAGE,ALPINE DISTRICT,MANILA SCHOOL,Mathematics,0.54
