year,test,school,LEA,LEA_ID,subject,proficiency
2019,RISE,Silver Crest School,Jordan District,653,Science,0.3333
2019,RISE,South Hills Middle,Jordan District,653,English Language Arts,0.2825
2019,RISE,South Hills Middle,Jordan District,653,Mathematics,0.386
2019,RISE,South Hills Middle,Jordan District,653,Science,0.3025
2019,RISE,South Hills Middle,Jordan District,653,English Language Arts,0.4507
2019,RISE,South Hills Middle,Jordan District,653,Mathematics,0.3485
2019,RISE,South Hills Middle,Jordan District,653,Science,0.3858
2019,RISE,South Jordan Middle,Jordan District,653,English Language Arts,0.3504
2019,RISE,South Jordan Middle,Jordan District,653,Mathematics,0.3888
2019,RISE,South Jordan Middle,Jordan District,653,Science,0.3261
2019,RISE,South Jordan Middle,Jordan District,653,English Language Arts,0.5211
2019,RISE,South Jordan Middle,Jordan District,653,Mathematics,0.4119
2019,RISE,South Jordan Middle,Jordan District,653,Science,0.3877
2019,RISE,South Jordan School,Jordan District,653,English Language Arts,0.3406
2019,RISE,South Jordan School,Jordan District,653,Mathematics,0.2385
2019,RISE,South Jordan School,Jordan District,653,Science,0.2881
2019,RISE,Southland School,Jordan District,653,English Language Arts,0.3446
2019,RISE,Southland School,Jordan District,653,Mathematics,0.2564
2019,RISE,Southland School,Jordan District,653,Science,0.2893
2019,RISE,Sunset Ridge Middle,Jordan District,653,English Language Arts,0.2795
2019,RISE,Sunset Ridge Middle,Jordan District,653,Mathematics,0.3339
2019,RISE,Sunset Ridge Middle,Jordan District,653,Science,0.3298
2019,RISE,Sunset Ridge Middle,Jordan District,653,English Language Arts,0.4151
2019,RISE,Sunset Ridge Middle,Jordan District,653,Mathematics,0.3186
2019,RISE,Sunset Ridge Middle,Jordan District,653,Science,0.2435
2019,RISE,Terra Linda School,Jordan District,653,English Language Arts,0.2226
2019,RISE,Terra Linda School,Jordan District,653,Mathematics,0.2006
2019,RISE,Terra Linda School,Jordan District,653,Science,0.2363
2019,RISE,Welby School,Jordan District,653,English Language Arts,0.2968
2019,RISE,Welby School,Jordan District,653,Mathematics,0.2448
2019,RISE,Welby School,Jordan District,653,Science,0.2789
2019,RISE,West Hills Middle,Jordan District,653,English Language Arts,0.2047
2019,RISE,West Hills Middle,Jordan District,653,Mathematics,0.2242
2019,RISE,West Hills Middle,Jordan District,653,Science,0.2059
2019,RISE,West Hills Middle,Jordan District,653,English Language Arts,0.387
2019,RISE,West Hills Middle,Jordan District,653,Mathematics,0.2849
2019,RISE,West Hills Middle,Jordan District,653,Science,0.2585
2019,RISE,West Jordan High,Jordan District,653,English Language Arts,0.2414
2019,RISE,West Jordan High,Jordan District,653,Mathematics,0.156
2019,RISE,West Jordan High,Jordan District,653,Science,0.1553
2019,RISE,West Jordan Middle,Jordan District,653,English Language Arts,0.1997
2019,RISE,West Jordan Middle,Jordan District,653,Mathematics,0.1866
2019,RISE,West Jordan Middle,Jordan District,653,Science,0.2442
2019,RISE,West Jordan Middle,Jordan District,653,English Language Arts,0.3734
2019,RISE,West Jordan Middle,Jordan District,653,Mathematics,0.2647
2019,RISE,West Jordan Middle,Jordan District,653,Science,0.2619
2019,RISE,West Jordan School,Jordan District,653,English Language Arts,0.2462
2019,RISE,West Jordan School,Jordan District,653,Mathematics,0.1954
2019,RISE,West Jordan School,Jordan District,653,Science,0.2475
2019,RISE,Westland School,Jordan District,653,English Language Arts,0.2525
2019,RISE,Westland School,Jordan District,653,Mathematics,0.1554
2019,RISE,Westland School,Jordan District,653,Science,0.192
2019,RISE,Westvale School,Jordan District,653,English Language Arts,0.2566
2019,RISE,Westvale School,Jordan District,653,Mathematics,0.2237
2019,RISE,Westvale School,Jordan District,653,Science,0.2982
2019,RISE,Juab High,Juab District,765,English Language Arts,0.3989
2019,RISE,Juab High,Juab District,765,Mathematics,0.3025
2019,RISE,Juab High,Juab District,765,Science,0.243
2019,RISE,Juab Jr High,Juab District,765,English Language Arts,0.2803
2019,RISE,Juab Jr High,Juab District,765,Mathematics,0.319
2019,RISE,Juab Jr High,Juab District,765,Science,0.2922
2019,RISE,Mona School,Juab District,765,English Language Arts,0.2946
2019,RISE,Mona School,Juab District,765,Mathematics,0.2417
2019,RISE,Mona School,Juab District,765,Science,0.3636
2019,RISE,Nebo View School,Juab District,765,English Language Arts,0.2818
2019,RISE,Nebo View School,Juab District,765,Mathematics,0.2648
2019,RISE,Nebo View School,Juab District,765,Science,0.3064
2019,RISE,Red Cliff School,Juab District,765,English Language Arts,0.2881
2019,RISE,Red Cliff School,Juab District,765,Mathematics,0.2869
2019,RISE,Red Cliff School,Juab District,765,Science,0.3167
2019,RISE,Kanab High,Kane District,772,English Language Arts,0.4769
2019,RISE,Kanab High,Kane District,772,Mathematics,0.3308
2019,RISE,Kanab High,Kane District,772,Science,0.2143
2019,RISE,Kanab Middle,Kane District,772,English Language Arts,0.2465
2019,RISE,Kanab Middle,Kane District,772,Mathematics,0.3403
2019,RISE,Kanab Middle,Kane District,772,Science,0.2986
2019,RISE,Kanab School,Kane District,772,English Language Arts,0.3561
2019,RISE,Kanab School,Kane District,772,Mathematics,0.2482
2019,RISE,Kanab School,Kane District,772,Science,0.3318
2019,RISE,Valley High,Kane District,772,English Language Arts,0.5111
2019,RISE,Valley High,Kane District,772,Mathematics,0.3556
2019,RISE,Valley High,Kane District,772,Science,0.3556
2019,RISE,Valley School,Kane District,772,English Language Arts,0.3176
2019,RISE,Valley School,Kane District,772,Mathematics,0.2941
2019,RISE,Valley School,Kane District,772,Science,0.2698
2019,RISE,Karl G. Maeser Preparatory Academy,Karl G. Maeser Preparatory Academy,185835,English Language Arts,0.3729
2019,RISE,Karl G. Maeser Preparatory Academy,Karl G. Maeser Preparatory Academy,185835,Mathematics,0.3982
2019,RISE,Karl G. Maeser Preparatory Academy,Karl G. Maeser Preparatory Academy,185835,Science,0.2797
2019,RISE,Karl G. Maeser Preparatory Academy,Karl G. Maeser Preparatory Academy,185835,English Language Arts,0.6056
2019,RISE,Karl G. Maeser Preparatory Academy,Karl G. Maeser Preparatory Academy,185835,Mathematics,0.5
2019,RISE,Karl G. Maeser Preparatory Academy,Karl G. Maeser Preparatory Academy,185835,Science,0.4648
2019,RISE,Lakeview Academy,Lakeview Academy,185702,English Language Arts,0.2947
2019,RISE,Lakeview Academy,Lakeview Academy,185702,Mathematics,0.2667
2019,RISE,Lakeview Academy,Lakeview Academy,185702,Science,0.3162
2019,RISE,Lakeview Academy,Lakeview Academy,185702,English Language Arts,0.4533
2019,RISE,Lakeview Academy,Lakeview Academy,185702,Mathematics,0.4
2019,RISE,Leadership Learning Academy,Leadership Learning Academy,186300,English Language Arts,0.2852
2019,RISE,Leadership Learning Academy,Leadership Learning Academy,186300,Mathematics,0.2007
2019,RISE,Leadership Learning Academy,Leadership Learning Academy,186300,Science,0.2829
2019,RISE,Leadership Learning Academy - Ogden,Leadership Learning Academy,186300,Science,0.121
2019,RISE,Legacy Preparatory Academy,Legacy Preparatory Academy,185694,English Language Arts,0.2761
2019,RISE,Legacy Preparatory Academy,Legacy Preparatory Academy,185694,Mathematics,0.2405
2019,RISE,Legacy Preparatory Academy,Legacy Preparatory Academy,185694,Science,0.2707
2019,RISE,Legacy Preparatory Academy,Legacy Preparatory Academy,185694,English Language Arts,0.4175
2019,RISE,Legacy Preparatory Academy,Legacy Preparatory Academy,185694,Mathematics,0.3913
2019,RISE,Legacy Preparatory Academy,Legacy Preparatory Academy,185694,Science,0.3366
2019,RISE,Lincoln Academy,Lincoln Academy,165609,English Language Arts,0.3284
2019,RISE,Lincoln Academy,Lincoln Academy,165609,Mathematics,0.3277
2019,RISE,Lincoln Academy,Lincoln Academy,165609,Science,0.3584
2019,RISE,Adams School,Logan City District,1261,English Language Arts,0.2278
2019,RISE,Adams School,Logan City District,1261,Mathematics,0.1962
2019,RISE,Adams School,Logan City District,1261,Science,0.1963
2019,RISE,Bridger School,Logan City District,1261,English Language Arts,0.2288
2019,RISE,Bridger School,Logan City District,1261,Mathematics,0.1532
2019,RISE,Bridger School,Logan City District,1261,Science,0.2138
2019,RISE,Ellis School,Logan City District,1261,English Language Arts,0.3043
2019,RISE,Ellis School,Logan City District,1261,Mathematics,0.3116
2019,RISE,Ellis School,Logan City District,1261,Science,0.2198
2019,RISE,Hillcrest School,Logan City District,1261,English Language Arts,0.2358
2019,RISE,Hillcrest School,Logan City District,1261,Mathematics,0.2075
2019,RISE,Hillcrest School,Logan City District,1261,Science,0.1642
2019,RISE,Logan High,Logan City District,1261,English Language Arts,0.3649
2019,RISE,Logan High,Logan City District,1261,Mathematics,0.2435
2019,RISE,Logan High,Logan City District,1261,Science,0.267
2019,RISE,Mount Logan Middle,Logan City District,1261,English Language Arts,0.2587
2019,RISE,Mount Logan Middle,Logan City District,1261,Mathematics,0.2287
2019,RISE,Mount Logan Middle,Logan City District,1261,Science,0.3093
2019,RISE,Wilson School,Logan City District,1261,English Language Arts,0.3657
2019,RISE,Wilson School,Logan City District,1261,Mathematics,0.2639
2019,RISE,Wilson School,Logan City District,1261,Science,0.2222
2019,RISE,Woodruff School,Logan City District,1261,English Language Arts,0.256
2019,RISE,Woodruff School,Logan City District,1261,Mathematics,0.1905
2019,RISE,Woodruff School,Logan City District,1261,Science,0.2802
2019,RISE,Lumen Scholar Institute,Lumen Scholar Institute,186385,English Language Arts,0.1882
2019,RISE,Lumen Scholar Institute,Lumen Scholar Institute,186385,Mathematics,0.1429
2019,RISE,Lumen Scholar Institute,Lumen Scholar Institute,186385,Science,0.1304
2019,RISE,Mana Academy Charter School,Mana Academy Charter School,186302,English Language Arts,0.1928
2019,RISE,Mana Academy Charter School,Mana Academy Charter School,186302,Mathematics,0.1687
2019,RISE,Mana Academy Charter School,Mana Academy Charter School,186302,Science,0.1838
2019,RISE,Maria Montessori Academy,Maria Montessori Academy,186154,English Language Arts,0.2484
2019,RISE,Maria Montessori Academy,Maria Montessori Academy,186154,Mathematics,0.0972
2019,RISE,Maria Montessori Academy,Maria Montessori Academy,186154,Science,0.2126
2019,RISE,Merit College Preparatory Academy,Merit College Preparatory Academy,185870,English Language Arts,0.2155
2019,RISE,Merit College Preparatory Academy,Merit College Preparatory Academy,185870,Mathematics,0.2314
2019,RISE,Merit College Preparatory Academy,Merit College Preparatory Academy,185870,Science,0.1653
2019,RISE,Merit College Preparatory Academy,Merit College Preparatory Academy,185870,English Language Arts,0.381
2019,RISE,Merit College Preparatory Academy,Merit College Preparatory Academy,185870,Mathematics,0.2969
2019,RISE,Merit College Preparatory Academy,Merit College Preparatory Academy,185870,Science,0.2917
2019,RISE,Delta High,Millard District,783,English Language Arts,0.4569
2019,RISE,Delta High,Millard District,783,Mathematics,0.2987
2019,RISE,Delta High,Millard District,783,Science,0.2832
2019,RISE,Delta Middle,Millard District,783,English Language Arts,0.3253
2019,RISE,Delta Middle,Millard District,783,Mathematics,0.3529
2019,RISE,Delta Middle,Millard District,783,Science,0.37
2019,RISE,Delta North School,Millard District,783,English Language Arts,0.3423
2019,RISE,Delta North School,Millard District,783,Mathematics,0.3108
2019,RISE,Delta North School,Millard District,783,Science,0.2136
2019,RISE,Fillmore Middle,Millard District,783,English Language Arts,0.2453
2019,RISE,Fillmore Middle,Millard District,783,Mathematics,0.304
2019,RISE,Fillmore Middle,Millard District,783,Science,0.3048
2019,RISE,Fillmore School,Millard District,783,English Language Arts,0.2775
2019,RISE,Fillmore School,Millard District,783,Mathematics,0.2601
2019,RISE,Fillmore School,Millard District,783,Science,0.2396
2019,RISE,Millard High,Millard District,783,English Language Arts,0.3576
2019,RISE,Millard High,Millard District,783,Mathematics,0.253
2019,RISE,Millard High,Millard District,783,Science,0.2754
2019,RISE,Moab Charter School,Moab Charter School,135602,English Language Arts,0.2381
2019,RISE,Moab Charter School,Moab Charter School,135602,Mathematics,0.1463
2019,RISE,Monticello Academy,Monticello Academy,185798,English Language Arts,0.2265
2019,RISE,Monticello Academy,Monticello Academy,185798,Mathematics,0.1918
2019,RISE,Monticello Academy,Monticello Academy,185798,Science,0.209
2019,RISE,Morgan High,Morgan District,795,English Language Arts,0.4918
2019,RISE,Morgan High,Morgan District,795,Mathematics,0.3
2019,RISE,Morgan High,Morgan District,795,Science,0.3303
2019,RISE,Morgan Middle,Morgan District,795,English Language Arts,0.2909
2019,RISE,Morgan Middle,Morgan District,795,Mathematics,0.3101
2019,RISE,Morgan Middle,Morgan District,795,Science,0.3862
2019,RISE,Morgan School,Morgan District,795,English Language Arts,0.3413
2019,RISE,Morgan School,Morgan District,795,Mathematics,0.2888
2019,RISE,Morgan School,Morgan District,795,Science,0.2619
2019,RISE,Mountain Green School,Morgan District,795,English Language Arts,0.4384
2019,RISE,Mountain Green School,Morgan District,795,Mathematics,0.28
2019,RISE,Mountain Green School,Morgan District,795,Science,0.2137
2019,RISE,Mountain Heights Academy,Mountain Heights Academy,186113,English Language Arts,0.2475
2019,RISE,Mountain Heights Academy,Mountain Heights Academy,186113,Science,0.2673
2019,RISE,Mountain Heights Academy,Mountain Heights Academy,186113,English Language Arts,0.3944
2019,RISE,Mountain Heights Academy,Mountain Heights Academy,186113,Mathematics,0.2482
2019,RISE,Mountain Heights Academy,Mountain Heights Academy,186113,Science,0.3172
2019,RISE,Mountain West Montessori Academy,Mountain West Montessori Academy,186355,English Language Arts,0.2898
2019,RISE,Mountain West Montessori Academy,Mountain West Montessori Academy,186355,Mathematics,0.2206
2019,RISE,Mountain West Montessori Academy,Mountain West Montessori Academy,186355,Science,0.2403
2019,RISE,Mountainville Academy,Mountainville Academy,185688,English Language Arts,0.3087
2019,RISE,Mountainville Academy,Mountainville Academy,185688,Mathematics,0.2674
2019,RISE,Mountainville Academy,Mountainville Academy,185688,Science,0.2941
2019,RISE,Grant School,Murray District,1275,English Language Arts,0.3858
2019,RISE,Grant School,Murray District,1275,Mathematics,0.3046
2019,RISE,Grant School,Murray District,1275,Science,0.2847
2019,RISE,Hillcrest Jr High,Murray District,1275,English Language Arts,0.25
2019,RISE,Hillcrest Jr High,Murray District,1275,Mathematics,0.203
2019,RISE,Hillcrest Jr High,Murray District,1275,Science,0.2486
2019,RISE,Hillcrest Jr High,Murray District,1275,English Language Arts,0.407
2019,RISE,Hillcrest Jr High,Murray District,1275,Mathematics,0.3067
2019,RISE,Hillcrest Jr High,Murray District,1275,Science,0.293
2019,RISE,Horizon School,Murray District,1275,English Language Arts,0.2772
2019,RISE,Horizon School,Murray District,1275,Mathematics,0.2011
2019,RISE,Horizon School,Murray District,1275,Science,0.3004
2019,RISE,Liberty School,Murray District,1275,English Language Arts,0.3333
2019,RISE,Liberty School,Murray District,1275,Mathematics,0.2463
2019,RISE,Liberty School,Murray District,1275,Science,0.3427
2019,RISE,Longview School,Murray District,1275,English Language Arts,0.3223
2019,RISE,Longview School,Murray District,1275,Mathematics,0.2282
2019,RISE,Longview School,Murray District,1275,Science,0.3133
2019,RISE,Mcmillan School,Murray District,1275,English Language Arts,0.2847
2019,RISE,Mcmillan School,Murray District,1275,Mathematics,0.2396
2019,RISE,Mcmillan School,Murray District,1275,Science,0.2547
2019,RISE,Murray High,Murray District,1275,English Language Arts,0.4057
2019,RISE,Murray High,Murray District,1275,Mathematics,0.2695
2019,RISE,Murray High,Murray District,1275,Science,0.2412
2019,RISE,Parkside School,Murray District,1275,English Language Arts,0.189
2019,RISE,Parkside School,Murray District,1275,Mathematics,0.1176
2019,RISE,Parkside School,Murray District,1275,Science,0.1864
2019,RISE,Riverview Jr High,Murray District,1275,English Language Arts,0.3005
2019,RISE,Riverview Jr High,Murray District,1275,Mathematics,0.3084
2019,RISE,Riverview Jr High,Murray District,1275,Science,0.2957
2019,RISE,Riverview Jr High,Murray District,1275,English Language Arts,0.4667
2019,RISE,Riverview Jr High,Murray District,1275,Mathematics,0.4806
2019,RISE,Riverview Jr High,Murray District,1275,Science,0.3052
2019,RISE,Viewmont School,Murray District,1275,English Language Arts,0.3077
2019,RISE,Viewmont School,Murray District,1275,Mathematics,0.2654
2019,RISE,Viewmont School,Murray District,1275,Science,0.3434
2019,RISE,Navigator Pointe Academy,Navigator Pointe Academy,170609,English Language Arts,0.3492
2019,RISE,Navigator Pointe Academy,Navigator Pointe Academy,170609,Mathematics,0.2988
2019,RISE,Navigator Pointe Academy,Navigator Pointe Academy,170609,Science,0.3351
2019,RISE,Apple Valley School,Nebo District,800,English Language Arts,0.2213
2019,RISE,Apple Valley School,Nebo District,800,Mathematics,0.1925
2019,RISE,Apple Valley School,Nebo District,800,Science,0.2776
2019,RISE,Art City School,Nebo District,800,English Language Arts,0.2836
2019,RISE,Art City School,Nebo District,800,Mathematics,0.203
2019,RISE,Art City School,Nebo District,800,Science,0.257
2019,RISE,Barnett School,Nebo District,800,English Language Arts,0.245
2019,RISE,Barnett School,Nebo District,800,Mathematics,0.1895
2019,RISE,Barnett School,Nebo District,800,Science,0.2704
2019,RISE,Brockbank School,Nebo District,800,English Language Arts,0.2979
2019,RISE,Brockbank School,Nebo District,800,Mathematics,0.2562
2019,RISE,Brockbank School,Nebo District,800,Science,0.2636
2019,RISE,Brookside School,Nebo District,800,English Language Arts,0.2458
2019,RISE,Brookside School,Nebo District,800,Mathematics,0.2185
2019,RISE,Brookside School,Nebo District,800,Science,0.2802
2019,RISE,Canyon School,Nebo District,800,English Language Arts,0.3507
2019,RISE,Canyon School,Nebo District,800,Mathematics,0.2413
2019,RISE,Canyon School,Nebo District,800,Science,0.2921
2019,RISE,Cherry Creek School,Nebo District,800,English Language Arts,0.2413
2019,RISE,Cherry Creek School,Nebo District,800,Mathematics,0.1958
2019,RISE,Cherry Creek School,Nebo District,800,Science,0.2018
2019,RISE,Diamond Fork Junior High,Nebo District,800,English Language Arts,0.2787
2019,RISE,Diamond Fork Junior High,Nebo District,800,Mathematics,0.3589
2019,RISE,Diamond Fork Junior High,Nebo District,800,Science,0.317
2019,RISE,Diamond Fork Junior High,Nebo District,800,English Language Arts,0.4318
2019,RISE,Diamond Fork Junior High,Nebo District,800,Mathematics,0.34
2019,RISE,Diamond Fork Junior High,Nebo District,800,Science,0.3249
2019,RISE,East Meadows School,Nebo District,800,English Language Arts,0.3169
2019,RISE,East Meadows School,Nebo District,800,Mathematics,0.2342
2019,RISE,East Meadows School,Nebo District,800,Science,0.3294
2019,RISE,Foothills School,Nebo District,800,English Language Arts,0.3368
2019,RISE,Foothills School,Nebo District,800,Mathematics,0.2803
2019,RISE,Foothills School,Nebo District,800,Science,0.2979
2019,RISE,Goshen School,Nebo District,800,English Language Arts,0.3317
2019,RISE,Goshen School,Nebo District,800,Mathematics,0.1733
2019,RISE,Goshen School,Nebo District,800,Science,0.3904
2019,RISE,Hobble Creek School,Nebo District,800,English Language Arts,0.3463
2019,RISE,Hobble Creek School,Nebo District,800,Mathematics,0.2673
2019,RISE,Hobble Creek School,Nebo District,800,Science,0.3228
2019,RISE,Larsen School,Nebo District,800,English Language Arts,0.2205
2019,RISE,Larsen School,Nebo District,800,Mathematics,0.1858
2019,RISE,Larsen School,Nebo District,800,Science,0.2609
2019,RISE,Maple Mountain High,Nebo District,800,English Language Arts,0.5077
2019,RISE,Maple Mountain High,Nebo District,800,Mathematics,0.3498
2019,RISE,Maple Mountain High,Nebo District,800,Science,0.3302
2019,RISE,Maple Ridge School,Nebo District,800,English Language Arts,0.359
2019,RISE,Maple Ridge School,Nebo District,800,Mathematics,0.3059
2019,RISE,Maple Ridge School,Nebo District,800,Science,0.3185
2019,RISE,Mapleton Junior High,Nebo District,800,English Language Arts,0.305
2019,RISE,Mapleton Junior High,Nebo District,800,Mathematics,0.2709
2019,RISE,Mapleton Junior High,Nebo District,800,Science,0.2797
2019,RISE,Mapleton Junior High,Nebo District,800,English Language Arts,0.4205
2019,RISE,Mapleton Junior High,Nebo District,800,Mathematics,0.3409
2019,RISE,Mapleton Junior High,Nebo District,800,Science,0.3031
2019,RISE,Mapleton School,Nebo District,800,English Language Arts,0.3277
2019,RISE,Mapleton School,Nebo District,800,Mathematics,0.2246
2019,RISE,Mapleton School,Nebo District,800,Science,0.31
2019,RISE,Meadow Brook School,Nebo District,800,English Language Arts,0.2667
2019,RISE,Meadow Brook School,Nebo District,800,Mathematics,0.2056
2019,RISE,Meadow Brook School,Nebo District,800,Science,0.3246
2019,RISE,Mt. Loafer School,Nebo District,800,English Language Arts,0.3141
2019,RISE,Mt. Loafer School,Nebo District,800,Mathematics,0.3053
2019,RISE,Mt. Loafer School,Nebo District,800,Science,0.278
2019,RISE,Mt. Nebo Junior High,Nebo District,800,English Language Arts,0.1826
2019,RISE,Mt. Nebo Junior High,Nebo District,800,Mathematics,0.2267
2019,RISE,Mt. Nebo Junior High,Nebo District,800,Science,0.1786
2019,RISE,Mt. Nebo Junior High,Nebo District,800,English Language Arts,0.3303
2019,RISE,Mt. Nebo Junior High,Nebo District,800,Mathematics,0.2269
2019,RISE,Mt. Nebo Junior High,Nebo District,800,Science,0.1963
2019,RISE,Orchard Hills School,Nebo District,800,English Language Arts,0.2582
2019,RISE,Orchard Hills School,Nebo District,800,Mathematics,0.2277
2019,RISE,Orchard Hills School,Nebo District,800,Science,0.364
2019,RISE,Park School,Nebo District,800,English Language Arts,0.2542
2019,RISE,Park School,Nebo District,800,Mathematics,0.1303
2019,RISE,Park School,Nebo District,800,Science,0.2278
2019,RISE,Park View School,Nebo District,800,English Language Arts,0.3224
2019,RISE,Park View School,Nebo District,800,Mathematics,0.1893
2019,RISE,Park View School,Nebo District,800,Science,0.275
2019,RISE,Payson High,Nebo District,800,English Language Arts,0.3764
2019,RISE,Payson High,Nebo District,800,Mathematics,0.1824
2019,RISE,Payson High,Nebo District,800,Science,0.184
2019,RISE,Payson Jr High,Nebo District,800,English Language Arts,0.215
2019,RISE,Payson Jr High,Nebo District,800,Mathematics,0.2303
2019,RISE,Payson Jr High,Nebo District,800,Science,0.2486
2019,RISE,Payson Jr High,Nebo District,800,English Language Arts,0.4036
2019,RISE,Payson Jr High,Nebo District,800,Mathematics,0.2896
2019,RISE,Payson Jr High,Nebo District,800,Science,0.3353
2019,RISE,Rees School,Nebo District,800,English Language Arts,0.2962
2019,RISE,Rees School,Nebo District,800,Mathematics,0.2286
2019,RISE,Rees School,Nebo District,800,Science,0.3162
2019,RISE,Riverview School,Nebo District,800,English Language Arts,0.3217
2019,RISE,Riverview School,Nebo District,800,Mathematics,0.2357
2019,RISE,Riverview School,Nebo District,800,Science,0.2912
2019,RISE,Sage Creek School,Nebo District,800,English Language Arts,0.2952
2019,RISE,Sage Creek School,Nebo District,800,Mathematics,0.2037
2019,RISE,Sage Creek School,Nebo District,800,Science,0.2747
2019,RISE,Salem Hills High,Nebo District,800,English Language Arts,0.5069
2019,RISE,Salem Hills High,Nebo District,800,Mathematics,0.3141
2019,RISE,Salem Hills High,Nebo District,800,Science,0.2471
2019,RISE,Salem Junior High,Nebo District,800,English Language Arts,0.2549
2019,RISE,Salem Junior High,Nebo District,800,Mathematics,0.2577
2019,RISE,Salem Junior High,Nebo District,800,Science,0.2423
2019,RISE,Salem Junior High,Nebo District,800,English Language Arts,0.4116
2019,RISE,Salem Junior High,Nebo District,800,Mathematics,0.3864
2019,RISE,Salem Junior High,Nebo District,800,Science,0.2659
2019,RISE,Salem School,Nebo District,800,English Language Arts,0.2997
2019,RISE,Salem School,Nebo District,800,Mathematics,0.3064
2019,RISE,Salem School,Nebo District,800,Science,0.2704
2019,RISE,Santaquin School,Nebo District,800,English Language Arts,0.2464
2019,RISE,Santaquin School,Nebo District,800,Mathematics,0.2182
2019,RISE,Santaquin School,Nebo District,800,Science,0.206
2019,RISE,Sierra Bonita Elementary,Nebo District,800,English Language Arts,0.3307
2019,RISE,Sierra Bonita Elementary,Nebo District,800,Mathematics,0.2417
2019,RISE,Sierra Bonita Elementary,Nebo District,800,Science,0.2984
2019,RISE,Spanish Fork High,Nebo District,800,English Language Arts,0.4014
2019,RISE,Spanish Fork High,Nebo District,800,Mathematics,0.323
2019,RISE,Spanish Fork High,Nebo District,800,Science,0.2494
2019,RISE,Spanish Fork Jr High,Nebo District,800,English Language Arts,0.2804
2019,RISE,Spanish Fork Jr High,Nebo District,800,Mathematics,0.2926
2019,RISE,Spanish Fork Jr High,Nebo District,800,Science,0.2891
2019,RISE,Spanish Fork Jr High,Nebo District,800,English Language Arts,0.4621
2019,RISE,Spanish Fork Jr High,Nebo District,800,Mathematics,0.3864
2019,RISE,Spanish Fork Jr High,Nebo District,800,Science,0.3241
2019,RISE,Spanish Oaks School,Nebo District,800,English Language Arts,0.1912
2019,RISE,Spanish Oaks School,Nebo District,800,Mathematics,0.24
2019,RISE,Spanish Oaks School,Nebo District,800,Science,0.2708
2019,RISE,Spring Lake School,Nebo District,800,English Language Arts,0.3376
2019,RISE,Spring Lake School,Nebo District,800,Mathematics,0.2737
2019,RISE,Spring Lake School,Nebo District,800,Science,0.3589
2019,RISE,Springville High,Nebo District,800,English Language Arts,0.4421
2019,RISE,Springville High,Nebo District,800,Mathematics,0.3107
2019,RISE,Springville High,Nebo District,800,Science,0.2992
2019,RISE,Springville Jr High,Nebo District,800,English Language Arts,0.2579
2019,RISE,Springville Jr High,Nebo District,800,Mathematics,0.3103
2019,RISE,Springville Jr High,Nebo District,800,Science,0.2659
2019,RISE,Springville Jr High,Nebo District,800,English Language Arts,0.4375
2019,RISE,Springville Jr High,Nebo District,800,Mathematics,0.3353
2019,RISE,Springville Jr High,Nebo District,800,Science,0.3446
2019,RISE,Taylor School,Nebo District,800,English Language Arts,0.2444
2019,RISE,Taylor School,Nebo District,800,Mathematics,0.2331
2019,RISE,Taylor School,Nebo District,800,Science,0.2069
2019,RISE,Westside School,Nebo District,800,English Language Arts,0.3047
2019,RISE,Westside School,Nebo District,800,Mathematics,0.2147
2019,RISE,Westside School,Nebo District,800,Science,0.2651
2019,RISE,Wilson School,Nebo District,800,English Language Arts,0.2694
2019,RISE,Wilson School,Nebo District,800,Mathematics,0.1667
2019,RISE,Wilson School,Nebo District,800,Science,0.2094
2019,RISE,No. UT. Acad. for Math Engineering & Science,No. UT. Acad. for Math Engineering & Science,125576,Mathematics,0.5169
2019,RISE,Noah Webster Academy,Noah Webster Academy,185686,English Language Arts,0.3213
2019,RISE,Noah Webster Academy,Noah Webster Academy,185686,Mathematics,0.2237
2019,RISE,Noah Webster Academy,Noah Webster Academy,185686,Science,0.2261
2019,RISE,North Davis Preparatory Academy,North Davis Preparatory Academy,125581,English Language Arts,0.2982
2019,RISE,North Davis Preparatory Academy,North Davis Preparatory Academy,125581,Mathematics,0.2127
2019,RISE,North Davis Preparatory Academy,North Davis Preparatory Academy,125581,Science,0.2878
2019,RISE,North Davis Preparatory Academy,North Davis Preparatory Academy,125581,Mathematics,0.3506
2019,RISE,North Davis Preparatory Academy,North Davis Preparatory Academy,125581,Science,0.2133
2019,RISE,Fairview School,North Sanpete District,837,English Language Arts,0.3038
2019,RISE,Fairview School,North Sanpete District,837,Mathematics,0.1835
2019,RISE,Fairview School,North Sanpete District,837,Science,0.2705
2019,RISE,Fountain Green School,North Sanpete District,837,English Language Arts,0.3256
2019,RISE,Fountain Green School,North Sanpete District,837,Mathematics,0.314
2019,RISE,Fountain Green School,North Sanpete District,837,Science,0.3333
2019,RISE,Moroni School,North Sanpete District,837,English Language Arts,0.2457
2019,RISE,Moroni School,North Sanpete District,837,Mathematics,0.2171
2019,RISE,Moroni School,North Sanpete District,837,Science,0.2813
2019,RISE,Mt. Pleasant School,North Sanpete District,837,English Language Arts,0.3197
2019,RISE,Mt. Pleasant School,North Sanpete District,837,Mathematics,0.1946
2019,RISE,Mt. Pleasant School,North Sanpete District,837,Science,0.3147
2019,RISE,North Sanpete High,North Sanpete District,837,English Language Arts,0.4843
2019,RISE,North Sanpete High,North Sanpete District,837,Mathematics,0.3259
