LEA,school,year,r_1100,r_1110,r_1111,r_1112,r_1113,r_1114,r_1115,r_1118,r_1124,r_1125,r_1128,r_1129,r_1134,r_1135,r_1136,r_1140,r_1154,r_1160,r_1162,r_1164,r_1174,r_1178,r_1184,r_1190,r_1199,r_1200,r_1300,r_1310,r_1320,r_1330,r_1340,r_1400,r_1410,r_1420,r_1440,r_1500,r_1510,r_1515,r_1540,r_1610,r_1620,r_1690,r_1700,r_1710,r_1720,r_1730,r_1740,r_1741,r_1742,r_1743,r_1744,r_1745,r_1746,r_1747,r_1748,r_1750,r_1760,r_1770,r_1780,r_1790,r_1800,r_1900,r_1910,r_1920,r_1930,r_1940,r_1950,r_1960,r_1965,r_1970,r_1980,r_1990,r_2000,r_3000,r_3005,r_3010,r_3013,r_3015,r_3020,r_3025,r_3100,r_3105,r_3110,r_3115,r_3120,r_3125,r_3128,r_3130,r_3155,r_3160,r_3200,r_3209,r_3210,r_3211,r_3212,r_3213,r_3215,r_3218,r_3220,r_3221,r_3230,r_3270,r_3300,r_3322,r_3336,r_3400,r_3405,r_3410,r_3415,r_3423,r_3435,r_3448,r_3467,r_3468,r_3470,r_3471,r_3477,r_3480,r_3500,r_3515,r_3520,r_3522,r_3555,r_3560,r_3600,r_3610,r_3612,r_3613,r_3635,r_3636,r_3637,r_3641,r_3646,r_3650,r_3655,r_3661,r_3687,r_3700,r_3701,r_3703,r_3704,r_3706,r_3708,r_3709,r_3710,r_3713,r_3714,r_3716,r_3717,r_3718,r_3719,r_3720,r_3721,r_3725,r_3760,r_3762,r_3764,r_3769,r_3770,r_3772,r_3774,r_3776,r_3780,r_3785,r_3795,r_3799,r_3800,r_3805,r_3807,r_3808,r_3810,r_3816,r_3851,r_3861,r_3862,r_3865,r_3866,r_3867,r_3868,r_3876,r_3878,r_3881,r_3882,r_3900,r_3990,r_5000,r_5100,r_5110,r_5120,r_5130,r_5140,r_5200,r_5210,r_5300,r_5400,r_5500,r_5600,r_5900,r_6100,r_6200,r_6300,r_6400
South Sanpete District,Gunnison Valley School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9065.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sanpete District,Home School (South Sanpete),2017.0,,46678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5540.47,,,,,,,,,,,,,,,,,,,,,,,,188000.5,,,,,,939568.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sanpete District,Home School (South Sanpete),2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198842.83000000002,,,,,,,,,188000.0,,,,,,,,,,,,,,,,,,,,,,774659.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sanpete District,Manti High,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45174.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sanpete District,Manti High,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53886.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sanpete District,Manti High,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40125.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sanpete District,Manti High,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,
South Sanpete District,Manti School,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41474.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sanpete District,Manti School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42655.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sanpete District,Manti School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31446.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sanpete District,Manti School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84853.0,,,,,,,,,,,,,,,,,
South Sanpete District,South Sanpete District,2016.0,,1007786.99,,913151.82,,1049573.16,,,1084984.64,,1542442.55,,,,,,,,,,,,,,,,,12200.0,,,,,,,,23467.92,25801.0,,3975.0,357804.31,,,215970.69,,,,19876.38,,,,,,,,,,,,,,,1592095.34,60379.23,86621.13,,100411.11,,7000.0,,,,392387.0,,,,8299159.0,,846635.0,976907.0,185520.0,,1449543.0,152470.0,272714.0,20360.0,224307.0,,,152113.0,434033.0,71.0,901566.0,,14081.0,,43876.0,,,,560626.0,597469.0,,,,121723.0,,,132607.0,468959.0,,,,,-75211.0,,35229.0,,,,,306215.0,,1800509.0,446193.0,,,,,,,,72675.0,,1001800.0,,5134.0,,,60007.51,,,,,,89604.0,777425.0,,,,,,,,,2407.0,,,,264950.0,,,,,,,17504.0,,125457.0,41512.0,,9365.0,13000.0,,,,,,,35498.0,962363.0,,229000.0,50848.0,,,,,,,,,,,,,,,,,,,1668188.17
South Sanpete District,South Sanpete District,2017.0,,519647.91000000003,,920007.77,,1425246.15,,,1093682.71,,1606493.16,,,,,,,,,,,,,,,,,26967.25,,,,,,,,112215.43,63060.899999999994,,4060.0,7779.28,,,204529.92,,,,,,,,,,,,,,,,,,,477666.96,236694.08000000002,311112.16,,18272.54,,,,,,1249137.0,,98000.0,18835.7,8689004.68,,842499.56,1002898.64,191040.0,,1637064.05,128856.48,336994.66,9441.47,40578.65,,,673011.68,,207.21,,,14664.55,,53643.39,,,,848362.0,623198.5,,,,121907.0,,,44554.77,505913.66,,,,,8024.04,,53880.0,,,,,328322.0,,2046472.87,520888.2,,,,,,,,72048.67,,1131492.94,87382.84,,,,135534.4,,,,,,38610.88,,,,,,,,,,,,,,269052.84,,,,,,,17415.12,,136156.63,55456.62,6252.0,4897.48,,,,,,,,36078.5,990579.86,27140.0,193200.0,17834.0,,,,,,,,,,,,,,,,,,,
South Sanpete District,South Sanpete District,2018.0,,818238.4400000001,,969770.63,,1103178.24,,,1153206.08,,1981359.74,,,,,,,,,,,,,,,,,66974.0,,,,,11297.37,,,,126193.48,,,359785.86,,,,,,,642257.0,,,,,,,,,,,,,,,,187246.24,63612.03,,175134.54,,,,,,1158648.06,,,392190.63,8831430.14,13244.0,937630.0,1102058.35,198660.0,3108181.1199999996,,,,,,,,,,597887.9199999999,,,,,,,,,,,,960593.88,,,1842904.8399999999,,,,,,,,,,,,,623922.55,,,,,,2709879.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387334.30000000005,,,,,,,,,,,,,,,,,,1542107.27,,,,,,,,,195578.9,,,,2500000.0,,,,
South Sanpete District,South Sanpete District,2019.0,,564210.8799999999,,1688514.32,,1184069.86,,,1250048.59,,2153176.77,,,,,,,,,,,,,,,,,57524.92,,,31288.5,,10838.98,,,,305268.99,,,,,5006.66,,,,,1371930.0,,,,,,,,,367559.0,,,,,,,258880.74,85695.0,,129580.36,,,,,,203486.18,,,375198.34,8917309.85,,937228.85,1128966.32,186725.0,4019953.59,,,,,,,,,,990709.3899999999,,,,,,,,,,,,3202776.6,,,1123390.08,,,,,,,,,,,,,1405521.47,,,,,,2934415.4899999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356312.77,,,,,,,,,,,,,,,,,,1738574.61,,,,,,,,,86207.05,,,,,,,,
South Sanpete District,South Sanpete District,2020.0,,184226.58,,996128.05,,718059.03,,,1252998.47,,2602558.28,,,,,,,,,,,,,,,,,,,,,,488088.8,,,,283598.44,,,,,20093.8,,,,,,,,,,,,,,,,,,,,,177923.33,414916.48,,48106.66,,,,,,2874343.2199999997,,,379810.47,9121193.19,,1000644.84,1187354.63,211920.0,4315226.33,,,,,,,,,,687467.0399999999,,,,,,,,,,,,3411902.24,,,1159746.1300000001,,,,,,,,,,,,,1868662.4100000001,,,,,,3087002.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736237.8,,,,,,,,,,,,,,,,,,1619911.41,,,,,,,,,101782.0,,,,,,,,
South Sanpete District,South Sanpete District,2021.0,,1190523.69,,1317315.66,,1217618.97,,,1962800.34,,2097825.19,,,,,,,,,,,,,,,,,0.46,,,6846.0,,770.0,,,,79317.03,,,,,9945.24,,,,,,,,,,,,,,,,,,,,,106926.94,274559.0,,128927.0,,,,,,1516293.67,,,410201.8,9156709.03,,1010869.6,1173824.54,,4423740.73,,,,,,,,,,1250784.15,,,,,,,,,,,,3093006.93,,,1191493.52,,,,,,,,,,,,,1985278.11,,,,,,3074984.5300000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653837.94,,,,,,,,,,,,,,,,,,1744883.42,,,,,,,,,76217.69,,,,,,,,
South Summit District,Silver Summit School,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.96,,,,,,,,,,,,,,,,,
South Summit District,Silver Summit School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.0,,,,,,,,,,,,,,,,,
South Summit District,Silver Summit School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5027.15,,,,,,,,,,,,,,,,,,,,,,,,557.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Summit District,Silver Summit School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Summit District,South Summit District,2016.0,,2795143.96,181608.2,963713.85,65119.73,3629978.41,245283.55,,2772265.25,187326.53,,,,,,,,128972.7,44575.91,167902.12,128229.18,,,,,,,37688.0,35927.88,,,,,,,193807.2,54.92,,,189643.21,4901.15,6173.43,,,,,196814.83,,,,,,,,,32905.39,,,,,668383.7999999999,136479.21000000002,7644.0,11430.0,,,,2070.0,,,,35814.310000000005,,,,1604977.0,,238093.0,468344.0,216440.0,,444031.0,21644.0,81814.0,4785.0,22279.0,,,613545.0,,,30678.0,,6966.0,2351.0,60058.0,,,,,304076.0,,,,37310.0,,,63761.0,326227.0,,,,,6047.0,,,,,,,199119.0,,,,,,,,10000.0,,,37527.0,,,,,,,,,,,,,28059.0,,,,,,,,,,,,,,84776.0,,,,,,,13979.0,,39114.0,18746.0,,5005.0,,,,,,,,15345.0,417412.0,,,41250.0,,,,,,,,,1270562.63,-1270562.63,37168.78999999999,,,,,,,,
South Summit District,South Summit District,2017.0,,2839816.15,158383.68,1000922.68,56734.45,3941828.2999999993,219845.65,,2824550.21,157532.25,,,,,,,,149015.17,53378.56,206841.62,148214.07,,,,,,,35512.25,48177.58,,,,,,,327251.14,86.11,,11652.02,,4373.9,4620.85,,,,,,,,,,,,,,,,,,,637504.55,,9026.25,10500.0,,,,50436.11,,,,17360.96,,,,1677918.96,,217574.49,510423.14,222880.0,,508712.29,25312.8,74887.68,4639.58,13125.55,10108.56,4308.39,725784.53,,,31049.0,,7214.59,2348.82,29268.31,,,,,314890.88,,,,40034.0,,,21423.15,290976.94,,,,,5819.23,,,,,,,214611.0,,,,,,,,10000.0,,,37681.0,,,56854.87,,,,5309.47,,,,,,7630.0,,,,,,,,,,,,,,90772.91,,,,,,,13976.82,,39687.43,19589.75,,2623.3,,,,,,,,15667.24,437015.13999999996,,,48104.0,,,,,,,,,653832.0,-653832.0,76131.92,,,,,,,,
South Summit District,South Summit District,2018.0,,2881641.47,132687.29,1102671.99,50773.29,4036947.15,185092.15000000002,,2832031.78,130402.79,,,,,,,,148375.05,56776.25,205962.69,145820.38,,,,,,,46466.1,161583.33,,,,,,,,477738.02999999997,,,,4187.0,1704.0,,,,,,,,,,,,,,,,,,,683028.3500000001,,91204.37,186864.19999999998,,,,35000.0,,,,19230.93,,,,2083496.33,6622.0,174230.38,553082.48,231770.0,1736493.25,,,,,,,,,,369803.22000000003,,,,,,,,,,,,128625.33000000002,,,961583.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97503.11,,,,,,,,,,,,,,,,,,91664.83,,,,,,,1865213.52,-1865213.52,44726.28,,,,,,,,
South Summit District,South Summit District,2019.0,,3365457.77,223029.63,1212051.87,80322.95,4696706.789999999,310960.46,,3020123.52,200806.96,,,,,,,,187169.31,67408.05,261186.88,168519.76,,,,,,,44955.5,343907.24,,,,,,,,818277.8900000001,,,,4124.25,2274.55,,,,,,,,,,,,,,,,,,,725424.7,,101741.95999999999,512.12,,,,26462.0,,,,17635.33,,,,1719563.26,6790.0,309571.14,585519.72,237650.0,1730455.33,,,,,,,,,,573331.53,,,,,,,,,,,,208596.27,,,612686.3400000001,,,,,,,,,,,,,494477.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109054.36,,,,,,,,,,,,,,,,,,92000.0,,,,,,,,,30692.5,,,,,,,,
South Summit District,South Summit District,2020.0,,3862573.49,226293.84,1395274.9700000002,81743.99,4671634.390000001,273611.37000000005,,3111452.31,182288.42,,,,,,,,193914.05,70047.44,235267.16999999998,156205.25,,,,,,,34927.520000000004,384473.99,,,,,,,,584415.5700000001,,,,1864.8,1201.3,,,,,,,,,,,,,,,,15000.0,,,492295.12,,26820.88,18673.440000000002,,,5000.0,20697.0,,,,31949.95,,,,1467548.53,,225764.63,560841.7,247240.0,1717566.07,,,,,,,,,,408934.7,,,,,,,,,,,,225526.02000000002,,,626043.77,,,,,,,,,,,,,1017201.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214644.22,,,,,,,,,,,,,,,,,,2328.78,,,,,,,,,33602.96,,,,,,,,
South Summit District,South Summit District,2021.0,,4137621.67,263469.98,1524928.98,97102.41,5301555.220000001,331603.95,,3296369.89,209901.87,,,,,,,,200393.75,73855.55,252216.07,159650.18,,,,,,,33075.05,419360.83,,,,,,,,156643.50999999998,,,,1830.38,271.5,,,,,,,,,,,,,,,,,,,990049.38,,40962.59,114913.94,,,6755.41,28500.0,,,,45860.15,,,,1298221.61,,655038.4,598978.48,,1748196.6599999997,,,,,,,,,,652291.96,,,,,,,,,,,,255699.06000000003,,,678524.4600000001,,,,,,,,,,,,,1039569.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148765.01,,,,,,,,,,,,,,,,,,,,,,,,,,,57316.0,,,,,,,,
South Summit District,South Summit High,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35584.17,,,,,,,154987.22,,,,,,,,,3172.41,,,,,117558.5,111951.05,,,,,,,,,,1470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Summit District,South Summit High,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38814.8,,,,,,,190878.91,,,,,,,,,3377.96,,,,,148259.94,,,10000.0,,,,,,,,124233.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Summit District,South Summit High,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36401.2,,,,31147.51,2039.3,,104698.69,,,,,,,,,60559.18,,,,128055.72,,,2448.0,14254.75,,,,,,,,104207.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Summit District,South Summit High,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24962.64,,,,27073.32,203.75,,136658.25,,,,,,,,,53991.62,,95874.32,,,,,,13279.0,,,,,,,,52591.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Summit District,South Summit High,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3396.36,,,,22765.79,717.0,,,23527.26,,32674.24,,47768.29,,119001.38,,31347.34,1739.0,78038.16,,,,,1100.0,29663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20396.9,,,,,,,,,,,,,,,,,,,,,,,,,,,10714.0,,,,,,,,
South Summit District,South Summit Middle,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72979.93,,,,,,,21916.53,,,,,,,,,9806.5,,,,,7247.01,7176.21,,19795.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Summit District,South Summit Middle,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77087.49,,,,,,,16492.68,,,,,,,,,11608.34,,,,,5387.16,,,1224.6,,,,,,,,1885.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7477.05,,,,,,,,,,,,,,,,,
South Summit District,South Summit Middle,2019.0,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82018.43,,,,,5360.39,,5938.55,,,,,,,,,11178.12,,,,4322.39,,,105.0,820.36,,,,,,,,579.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2682.0,,,,,,,,,,,,,,,,,
South Summit District,South Summit Middle,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71384.71,,,,,4860.11,,4288.52,,,,,,,,,9780.48,,1377.73,,,,,,2940.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Summit District,South Summit Middle,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8735.68,,,,,341.0,,,2818.0,,5459.0,,,,,,9383.5,308.29,2957.53,,,,,,,,,,,,,,722.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Summit District,South Summit School,2017.0,,,,16325.05,,,,,,,,,,,,,,,,,,,,,,,,18425.0,,,,,,,,,,,,82515.81,,,,,,,,,,,,,,,,12800.3,,,,,,13583.8,,5664.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Summit District,South Summit School,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,17920.0,,,,,,,,,,,,77475.15,,,,,,,,,,,,,,,,10052.82,,,,,,,,1224.6,,,,,,,,10107.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Summit District,South Summit School,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18603.0,,,,,,,,,,,,84057.3,,,,,,,,,,,,,,,,6348.51,,,,,,,,,,,,,,,,9418.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Summit District,South Summit School,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19780.0,,,,,,,,,,,,69095.85,,,,,,,,,,,,,,,,853.4,,,,,,,,,,,,,,,,4658.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Summit District,South Summit School,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13155.0,,,,,,,,,,,,8072.37,,,,,,,,,,,,,,,,1456.16,,,,,,,,450.0,,,,,,,,3449.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spectrum Academy,Spectrum Academy,2016.0,,,,,,,,,,,,,,,,,,,,,,,,273628.0,,,,46947.0,,,,,465.0,,,,28716.0,,,33415.0,,,40507.0,,,,-63.0,,,,,,,,,14943.0,,,,,,38178.0,,167285.0,,,52785.0,30683.0,,,,12909.0,,,,3139092.0,,,153950.0,,,3714089.0,171108.0,,34445.0,75254.0,,,8921.0,,,,,4750.0,,,,,,,173138.0,,,,16903.0,,,69699.0,,,,,,5501.0,,,,,,,69624.0,,,,,,,,,,,26900.0,,,,,,,,,,,,,,,,,,,1545704.0,,,104200.0,,,,,30684.0,,,,,,,2252.0,,55402.0,18072.0,,2209.0,,,,,,29816.0,,14316.0,412200.0,,,,9400.0,,,,,515443.0,18650000.0,,,,,,,,,,,,
Spectrum Academy,Spectrum Academy,2017.0,,,,,,,,,,,,,,,,,,,,,,,,309614.0,,,,58486.0,114.0,,,,30.0,,,,32704.0,,,44300.0,50.0,,36696.0,40.0,,250.0,184.0,,,,,,,,,22673.0,,,,,,50753.0,,147090.0,,,27525.0,,,,,62114.0,,,,2558077.0,,,140648.0,,,6938132.0,515585.0,,13740.0,63303.0,44200.0,,9091.0,,,,,3867.0,,,,,,,168388.0,,,,38664.0,,,30164.0,,,,,,,,,,,,,74497.0,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,1903492.0,,,110600.0,,,2307.0,,35489.0,,,,,,,2311.0,,75392.0,8560.0,,1452.0,,,,,,,,15728.0,470970.0,,,,,,,,,,,,,,,,160128.0,,,,,,
