LEA,school,year,e_1000,e_2100,e_2110,e_2120,e_2130,e_2140,e_2150,e_2160,e_2170,e_2180,e_2190,e_2200,e_2210,e_2212,e_2213,e_2219,e_2220,e_2230,e_2240,e_2290,e_2300,e_2310,e_2311,e_2312,e_2315,e_2316,e_2317,e_2319,e_2320,e_2321,e_2329,e_2400,e_2410,e_2490,e_2500,e_2510,e_2520,e_2530,e_2540,e_2560,e_2570,e_2580,e_2590,e_2600,e_2610,e_2620,e_2630,e_2640,e_2650,e_2660,e_2670,e_2680,e_2700,e_2710,e_2720,e_2730,e_2790,e_2795,e_2900,e_3100,e_3200,e_3300,e_3310,e_3350,e_3360,e_3370,e_3390,e_3395,e_4000,e_4100,e_4200,e_4300,e_4500,e_4502,e_4600,e_4700,e_4900,e_5000,e_5100,e_5200,e_5300,e_5900
Uintah District,Uintah Online School,2017,99271.20000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15035.099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uintah District,Uintah Online School,2018,113763.06999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13449.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uintah District,Uintah Online School,2021,754109.1999999998,,,,,,,,,,,,,,,,766.0,,,,550.0,,,,,,,,,,,165327.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uintah District,Uintah Specialized Preschool,2017,1202930.1800000002,,,,,,,,,,,,,,,,,,,,45719.94,,,,,,,,,,,,,,,,,,,,,,,124232.06999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uintah District,Uintah Specialized Preschool,2018,927808.1799999997,285.0,,,,,,,,,,6562.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168759.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uintah District,Uintah Specialized Preschool,2019,1043601.3400000001,807.99,,,,,,,,,,6564.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123005.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uintah District,Uintah Specialized Preschool,2020,1075874.0200000005,8443.09,,,,,,,,,,14008.7,,,,,,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,124209.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uintah District,Vernal Middle,2017,2868246.1799999997,181621.87000000002,,,,,,,,,,33826.89,,,,,,,,,5198.0,,,,,,,,,,,407783.61000000004,,,,,,,,,,,,521159.98,,,,,,,,,,,,,,,,156429.03,,,,,,,,,,,,,,,,,,,,,,
Uintah District,Vernal Middle,2018,2862082.2,145842.43000000002,,,,,,,,,,61579.310000000005,,,,,2462.81,,,,16257.0,,,,,,,,,,,403377.85000000003,,,,,,,,,,,,530257.0700000001,,,,,,,,,10891.509999999998,,,,,,,146064.44,,,,,,,,,,,,,,,,,,,,,,
Uintah District,Vernal Middle,2019,3365589.360000003,179412.54,,,,,,,,,,59098.58,,,,,10912.22,,,,,,,,,,,,,,,442299.95,,,2355.0,,,,,,,1211.86,,558735.7,,,,,,,,,10312.48,,,,,,,160475.87,,,,,,,,,,,,,,,,,,,,,,
Uintah District,Vernal Middle,2020,3497604.099999999,191375.03000000003,,1451.43,,,,,,,,85188.23999999999,,,,,9299.619999999999,,,,,,,,,,,,,,,451989.75999999995,,,15830.0,,,,,,,,,541144.68,,,,,,,,,8714.8,,,,,,,142455.14,,2533.6,,,,,,,,,,,295460.19,,,,,,,,,
Uintah District,Vernal Middle,2021,3794588.6700000004,246556.56999999995,,1145.28,,,,,,,,47894.83,,,,,51560.270000000004,18954.13,,,,,,,,,,,,,,502506.9799999999,,,,,,,,,,,,654852.97,,,,,,,,,13685.0,,,,,,,143289.31,,,,,,,,,,,,,,,,,,,,,,
Uintah River High,Uintah River High,2016,618694.0,280119.0,,,,,,,,,,5214.0,,,,,,,,,,,,,,,,,,,,,125018.0,,,,,,,,,,,15172.0,,,,,,,,,28848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uintah River High,Uintah River High,2017,491991.0,297762.0,,3092.0,,,,,,,539.0,3269.0,,,,,,,,250.0,,,,,,,,,,,,,,114231.0,,,,,,,,,,7320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uintah River High,Uintah River High,2018,618117.0,45176.0,70339.0,506.0,,,,,,,46312.0,,4062.0,,,166.0,,,,2947.0,,,,,,,,,557.0,,,,114235.0,22735.0,,,,,,,,,,520.0,225.0,,,,,,,,31929.0,,,,,,,74740.0,,,,,,,,,,,,,,,,,,,,,,
Uintah River High,Uintah River High,2019,699086.0,44219.0,,79941.0,,,,,,,87805.0,,8575.0,,,7431.0,,,,652.0,,,,,,,,,,,,,119894.0,27784.0,,,,,,,,1788.0,,9625.0,,,,,,,,,1440.0,,,,17729.0,,,76403.0,,,,,,,,,15.0,,,,,,,,,,,,,
Uintah River High,Uintah River High,2020,828399.0,17725.0,2945.0,70095.0,,,,,,,93089.0,,3710.0,,,37198.0,,,,5781.0,260.0,,,,,,,,,,,,116950.0,27868.0,,,,,,,,,,13566.0,238.0,,,,,,,,,,,,35558.0,,,70290.0,,,,,,,,,,,,,,,,,,,,,,
Uintah River High,Uintah River High,2021,780766.0,,,70435.0,,3000.0,,,,,66601.0,,250.0,,,1505.0,,,,3308.0,,,,,,,,,,,402.0,,115963.0,47301.0,,,,,,,,,68.0,5829.0,,,200.0,,,,,,,,,,57521.0,,,63365.0,,,,,,,,,,,,,,,,,,,,,,
Utah Arts Academy,Utah Arts Academy,2021,1761952.8000000003,294768.85000000003,,,,400.0,13536.0,,,,,,,,,,,,,,16144.629999999997,,,,,,,,,,,530810.5299999999,,,142610.96000000002,,,,,,,,,433432.6099999999,,,,,,,,,50147.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah Career Path High School,Utah Career Path High School,2016,574828.2399999998,0.0,,52171.17,,170.0,,,,,1444.62,0.0,,,,,,,,,,,,,,,,,,,,289820.4,,,77383.91,,,,,,,,,1885.75,41761.84,2635.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46043.28,,,
Utah Career Path High School,Utah Career Path High School,2017,526029.49,9007.67,,69072.98,,,824.04,,,,,2993.84,,,,,25522.5,,,,,,,,,,,,,,,316792.13,,,69521.67,,,,,,,,,1512.0,14954.15,,,,,,,,683.1,,,,,,,1548.29,,,,,,,,,,,,,,,,,,,46043.28,,,
Utah Career Path High School,Utah Career Path High School,2018,586783.71,15487.630000000003,,76654.94,,,15.75,,,,,29058.45,,,,,,355.0,,,,,,,,,,,,,,262581.48000000004,,,71410.37,,,,,,,,,10581.73,72603.04000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38369.4,,,
Utah Career Path High School,Utah Career Path High School,2019,566507.6199999999,58094.07,,98758.56999999999,,656.25,2998.4,,,,,10032.0,,,,,,,,,,,,,,,,,,,,391349.7899999999,,,74725.85,,,,,,,,,3497.21,92109.06999999999,,,,,,,,1403.69,,,,,,,,,,,,,,,,18060.0,,,,,,,,,,,,,
Utah Career Path High School,Utah Career Path High School,2020,644112.63,50032.75,,101083.76,,1656.25,482.46,,,,,4165.14,,,,,,,,,,,,,,,,,,,,386253.48,,,100662.85999999999,,,,,,,,,,81153.56,5.0,,,,,,,1196.4,,,,169.84,,,985.9,,,,,,,,,,,,,,,,,,,,,,
Utah Career Path High School,Utah Career Path High School,2021,794507.9899999999,106114.5,,106312.51000000001,1611.0,6547.5,3768.6,475.8,,,,62454.77999999999,,,,,336.4,,,,,,,,,,,,,,,351046.9099999999,,,118300.70000000001,,,,,,,,,1262.5,82165.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah Connections Academy,Utah Connections Academy,2016,3627150.0,298459.0,,,,,,,,,,164095.0,,,,,,,,,1867.0,,,,,,,,,,,688805.0,254259.0,,266824.0,,,9622.0,,,,,,68647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah Connections Academy,Utah Connections Academy,2017,4602594.23,380130.19,,,,,,,,,,223143.18000000002,,,,,,,,,320.0,,,,,,,,,,,581802.38,113349.98,213935.24,456942.09,,,6920.69,,,,,,64798.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah Connections Academy,Utah Connections Academy,2018,5031993.98,335983.36,,49077.86,,,,,,,,238215.53999999998,,6523.41,,,,,,,4849.37,,,,,,,,,,,667541.89,115504.52,125992.92,362809.16000000003,,,9015.07,,,,,,58707.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah Connections Academy,Utah Connections Academy,2019,5031731.24,345764.16,,59520.78,,,,,,,,196573.56,,,10347.69,,1297.0,,,,6190.27,,,,,,,,,,,1057497.66,116325.08,380936.39,171654.69,,,7108.15,,,,,,67323.18,,,,,,,,,,,,,,,,,,9347.1,,,,,,,,,,,,,,,,,,,,
Utah Connections Academy,Utah Connections Academy,2020,4996679.1800000025,398361.1099999999,,,,,,,,,,183033.55,,,15481.15,,,,,,36991.44,,,,,,,,,,,747816.82,180919.26,95012.5,350426.75,,,4586.2,,,,,,69722.01,,,,,,,,,,,,,,,,,,9190.74,,,,,,,,,,,,,,,,,,,,
Utah Connections Academy,Utah Connections Academy,2021,6085614.51,462391.31,,,,,,,,,,224041.40999999997,,,5916.13,,,,,,2119.52,,,,,,,,,,,916967.63,148522.97,329790.76,428170.77999999997,,,5137.7,,,,,,105869.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah County Academy of Science,Utah County Academy of Science,2016,1782451.0,325787.0,,,,,,,,,,1262.0,,,,,,,,,,,,,,,,,,,,303895.0,,,107711.0,,,,,,,,,134544.0,,,,,,,,,,,,,,,,83010.0,,,,,,,,,,,,,,,,,,,,,,
Utah County Academy of Science,Utah County Academy of Science,2017,1883420.0,330798.0,,,,,,,,,,3551.0,,,,,,,,,,,,,,,,,,,,358440.0,,,113440.0,,,,,,,,,135346.0,,,,,,,,,,,,,,,,79805.0,,,,,,,,,,,,,,,,,,,,,,
Utah County Academy of Science,Utah County Academy of Science,2018,1900289.0,387034.0,,,,,,,,,,2392.0,,,,,,,,,,,,,,,,,,,,351720.0,,,119672.0,,,,,,,,,128927.0,,,,,,,,,,,,,,,,81224.0,,,,,,,,,,,,,7818600.0,,,,,,395202.0,,,
Utah County Academy of Science,Utah County Academy of Science,2019,2873755.0,159939.0,,,,,,,,,,58383.0,,,,,,,,,138861.0,,,,,,,,,,,427343.0,,,160819.0,,,,,,,,,192076.0,,,,,,,,,3874.0,,,,,,,127786.0,,,,,,,,,,,,,3184096.0,,,,,348562.0,,,,
Utah County Academy of Science,Utah County Academy of Science,2020,3037049.0,421883.0,,,,,,,,,,1599.0,,,,,,,,,176276.0,,,,,,,,,,,228739.0,,,149691.0,,,,,,,,,261179.0,,,,,,,,,,,,,,,,274572.0,,,,,,,,,,,,,72270.0,,,,,772360.0,,,,
Utah County Academy of Science,Utah County Academy of Science,2021,3017088.0,373818.0,,,,,,,,,,,,,,,,,,,1174.0,,,,,,,,,,,263475.0,,,179514.0,,,,,,,,,256207.0,,,,,,,,,,,,,,,,173504.0,,,,,,,,,,,,,,,,,,776579.0,,,,
Utah International Charter School,Utah International Charter School,2016,750091.0,27202.0,,,,,,,,,,1825.0,,,,,,,,,,,,,,,,,,,,147387.0,,,70861.0,,,,,,,,,256836.0,,,,,,,,,31603.0,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,55634.0,,,
Utah International Charter School,Utah International Charter School,2017,999025.0,58708.0,,,,,,,,,,1015.0,,,,,,,,,,,,,,,,,,,,203584.0,,,41955.0,,,,,,,,,286801.0,,,,,,,,,40445.0,,,,,,,,,,,,,,,,,,,,,,,,,,55635.0,,,
Utah International Charter School,Utah International Charter School,2018,1090208.0,97957.0,,,,,,,,,,3101.0,,,,,,,,,,,,,,,,,,,,196531.0,,,52888.0,,,,,,,,,323030.0,,,,,,,,,41792.0,,,,,,,,,,,,,,,,,,,,,,,,,,23183.0,,,
Utah International Charter School,Utah International Charter School,2019,1148671.0,48890.0,,,,,,,,,,6999.0,,,,,,,,,,,,,,,,,,,,278749.0,,,67173.0,,,,,,,,,332841.0,,,,,,,,,39665.0,,,,,,,189765.0,,,,,,,,,,,,,,,,,,,,,,
Utah International Charter School,Utah International Charter School,2020,1207822.0,125006.0,,,,,,,,,,4098.0,,,,,,,,,,,,,,,,,,,,383739.0,,,70694.0,,,,,,,,,313195.0,,,,,,,,,35437.0,,,,,,,144865.0,,,,,,,,,,,,,,,,,,,,,,
Utah International Charter School,Utah International Charter School,2021,1376870.0,136471.0,,,,,,,,,,11397.0,,,,,,,,,,,,,,,,,,,,400397.0,,,69058.0,,,,,,,,,369900.0,,,,,,,,,32184.0,,,,,,,92489.0,,,,,,,,,,,,,,,,,,,,,,
Utah Military Academy,Utah Military Academy,2016,1594856.8099999998,220118.03000000003,,,,,,,,,,144107.02000000002,,,,,,,,,31796.929999999997,,,,,,,,,,,274077.12000000005,,,190274.66,,,,,,,,,575903.5,,,,,,,,,28881.350000000002,,,,,,,167934.56999999998,,,,,,,,,,,,,,,,,,,,,,52644.0
Utah Military Academy,Utah Military Academy,2017,1961318.1299999997,195161.09,,,,,,,,,,23180.59,,,,,,,,,108261.47,,,,,,,,,,,366944.45,,,219972.22999999998,,,,,,,,,822232.9400000002,,,,,,,,,94886.06,,,,,,,137927.55,,,,,,,,,,,,,,,,,,,,,,78966.0
Utah Military Academy,Utah Military Academy,2018,3303751.46,341654.8000000001,,,,,,,,,,106140.23999999999,,,,,,,,,112752.25,,,,,,,,,,,649293.6299999998,,,257306.52000000005,,,,,,,,,1351694.85,,,,,,,,,244751.16000000003,,,,,,,199912.40999999997,,,,,,,,,,,,,5000.0,,,,,,,,,78966.0
Utah Military Academy,Utah Military Academy,2019,2526050.0499999993,263672.63,,,,,,,,,,23049.69,,,,,,,,,94471.57,,,,,,,,,,,639276.8399999999,,,336697.94000000006,,,,,,,,,804093.12,,,,,,,,,286491.68,,,,,,,309761.53,,,,,,,,,,,,,,,,,,,,,,78966.0
Utah Military Academy,Utah Military Academy,2020,2729557.0600000005,236426.55,,,,,,,,,,33321.27,,,,,,,,,132693.18999999997,,,,,,,,,,,722216.08,,,281534.63999999996,,,,,,,,,701634.07,,,,,,,,,161279.49999999997,,,,,,,257545.2,,,,,,,,,,,,,6125420.27,,,,,,,,,608600.75
Utah Military Academy,Utah Military Academy,2021,3100064.1999999997,337497.66000000015,,,,,,,,,,139217.03,,,,,,,,,130729.31,,,,,,,,,,,120393.98999999999,,,215633.31999999998,,,,,,,,,248094.69,,,,,,,,,177104.47999999998,,,,,,,303624.08999999997,,,,,,,,,,,,,5600.0,,,,2502491.53,,1365022.36,,,7468.5
Utah Military Academy,Utah Military Academy - Camp Williams,2019,1934149.6899999997,144295.05000000002,,,,,,,,,,26114.34,,,,,,,,,,,,,,,,,,,,450806.48000000004,,,,,,,,,,,,864889.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah Military Academy,Utah Military Academy - Camp Williams,2020,2270757.940000001,238875.55,,,,,,,,,,23729.34,,,,,,,,,,,,,,,,,,,,468459.2100000001,,,,,,,,,,,,897103.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10483871.98,,,,,,,,,240048.75
Utah Military Academy,Utah Military Academy - Camp Williams,2021,1905124.39,160843.79,,,,,,,,,,185102.69000000003,,,,,,,,,,,,,,,,,,,,158415.53999999998,,,,,,,,,,,,193375.59999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah Mountain,Utah Mountain,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68718.73999999999,,,64311.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah Mountain,Utah Mountain,2021,,149.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76375.44,,,70305.33,,,,,,,,,,7634.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46481.36
Utah Virtual Academy,Utah Virtual Academy,2016,11455597.610000001,,,,,,,,,,,87266.79,,,,,,,,,6776.26,,,,,,,,,,,405528.22,,,1757517.15,,,,,,,,,175649.97000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah Virtual Academy,Utah Virtual Academy,2017,10960212.0,728313.0,,,,,,,,,,72648.0,,,,,,,,,1100.0,,,,,,,,,,,1600988.0,,,1228437.0,,,,,,,,,167617.0,,,,,,,,,,,,,,,,,,11796.0,,,,,,,,,,,,,,,,7033.0,,,,
Utah Virtual Academy,Utah Virtual Academy,2018,10834142.0,1224494.0,,,,,,,,,,169809.0,,,,,,,,,3570.0,,,,,,,,,,,3208889.0,,,590611.0,,,,,,,,,141644.0,,,,,,,,,,,,,,,,,,12530.0,,,,,,,,,,,,,,,,,,,,
Utah Virtual Academy,Utah Virtual Academy,2019,9978983.289999995,1912476.6000000006,,3371.57,,244392.67,158774.63,82502.05,,,,154034.15,,,,,,,,,2037.26,2037.26,,,,,,,,,,1764664.5099999993,,,2295276.19,,,,,,,,,2247.51,180539.38,,,,,,,,1119.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah Virtual Academy,Utah Virtual Academy,2020,10300289.68,2240479.0099999993,,228775.09,,283834.08,238945.57,82090.5,,,,113240.49999999999,,,,,2079.73,,,,,,,,,,,,,,,2267347.8799999994,,,1898642.6,,,,,,,,,885.3599999999999,167106.38999999998,100.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3827.56
Utah Virtual Academy,Utah Virtual Academy,2021,10071738.77,7076331.67,,350866.7,,361618.54,213757.78,66138.25,,,,545960.14,,,,,,,,,,,,,,,,,,,,905099.21,,,2702612.0999999996,,,,,,,,,53541.579999999994,141290.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valley Academy,Valley Academy,2016,1239374.0,12861.0,,,,,,,,,,2920.0,,,,,,,,,106654.0,,,,,,,,,,,238482.0,,,22837.0,,,,,,,,,113112.0,,,,,,,,,43746.0,,,,,,,145088.0,,,,,,,,,,,,,,38812.0,,,,,,611823.0,,
Valley Academy,Valley Academy,2017,1143347.0,12320.0,,,,,,,,,,3932.0,,,,,,,,,67135.0,,,,,,,,,,,196033.0,,,87890.0,,,,,,,,,171070.0,,,,,,,,,50855.0,,,,,,,140282.0,,,,,,,,,,,,,,,,,,,,40139.0,358912.0,
Valley Academy,Valley Academy,2018,1319080.2,22799.010000000002,,,,,,,,,,31282.96,,,,,,,,,52989.399999999994,,,,,,,,,,,152530.05000000002,,,87228.84000000001,,,,,,,,,537565.38,,,,,,,,,76885.62,,,,,,,156781.12,,,,,,,,,,,,,7063769.0,,,,,,,18920.82,,
Valley Academy,Valley Academy,2019,1550917.6300000004,75658.0,,,,,,,,,,27234.559999999998,,,,,,,,,41268.92,,,,,,,,,,,220536.82000000004,,,73371.92,,,,,,,,,541781.97,,,,,,,,,115818.04000000001,,,,,,,178409.65999999997,,,,,,,,,,,,,,,,,,,,,,14562.55
Valley Academy,Valley Academy,2020,1906346.35,61057.61,,,,,,,,,,25604.399999999994,,,,,,,,,44663.08,,,,,,,,,,,327975.63999999996,,,107938.68,,,,,,,,,637902.9299999999,,,,,,,,,190659.12,,,,,,,219586.25,,,,,,,,,,,,,,,,,,,,,,
Valley Academy,Valley Academy,2021,2224688.1300000004,80460.68,,,,,,,,,,81359.06000000001,,,,,,,,,30961.12,,,,,,,,,,,372139.29000000004,,,103412.68999999999,,,,,,,,,688890.85,,,,,,,,,160589.09,,,,,,,238948.5,,,,,,,,,,,,,,,,,,,,,,7247.0
Vanguard Academy,Vanguard Academy,2016,889632.0,47303.0,,,,,,,,,,56812.0,,,,,,,,,17840.0,,,,,,,,,,,187663.0,,,26344.0,,,,,,,,,318739.0,,,,,,,,,1653.0,,,,,,,56247.0,,,,,,,,,,,,,6722160.0,,,,,,,433527.0,,
Vanguard Academy,Vanguard Academy,2017,1164958.0,65319.0,,,,,,,,,,77384.0,,,,,,,,,31336.0,,,,,,,,,,,178161.0,,,29444.0,,,,,,,,,283184.0,,,,,,,,,3693.0,,,,,,,180640.0,,,,,,,,,,,,,,,,,,,,726175.0,,
Vanguard Academy,Vanguard Academy,2018,1170614.0699999998,114822.95999999999,,,,,,,,,,4455.04,,,,,,,,,35036.0,,,,,,,,,,,352981.9,,,38317.0,,,,,,,,,306122.63999999996,,,,,,,,,2131.0,,,,,,,216796.19,,,,,,,,,,,,,,,,,,816999.9999999999,,,,
Vanguard Academy,Vanguard Academy,2019,1434046.0,141178.0,,,,,,,,,,96642.0,,,,,,,,,37028.0,,,,,,,,,,,450744.0,,,62092.0,,,,,,,,,521645.0,,,,,,,,,8560.0,,,,,,,250543.0,,,,,,,,,,,,,,,,,,816999.0,,,,
Vanguard Academy,Vanguard Academy,2020,1580768.0,132704.0,,,,,,,,,,83183.0,,,,,,,,,37977.0,,,,,,,,,,,511587.0,,,45290.0,,,,,,,,,388577.0,,,,,,,,,12526.0,,,,,,,570199.0,,,,,,,,,,,,,,,,,,793187.0,,,,
Vanguard Academy,Vanguard Academy,2021,1510762.0,190091.0,,,,,,,,,,120877.0,,,,,,,,,49300.0,,,,,,,,,,,573531.0,,,63693.0,,,,,,,,,418525.0,,,,,,,,,,,,,,,,1035251.0,,,,,,,,,,,,,,,,,,787615.0,,,,
Venture Academy,Venture Academy,2016,2891344.0,120434.0,,,,,,,,,,71330.0,,,,,,,,,61996.0,,,,,,,,,,,496202.0,,,139245.0,,,,,,,,,278042.0,,,,,,,,,26907.0,,,,,,,363683.0,,11780.0,,,,,,,,,,,264110.0,,,,,,747348.0,,,
Venture Academy,Venture Academy,2017,2997102.0,201996.0,,,,,,,,,,78333.0,,,,,,,,,58473.0,,,,,,,,,,,535977.0,,,158116.0,,,,,,,,,312944.0,,,,,,,,,,,,,,,,393634.0,,,,,,,,,,,,,,,,,,,761278.0,,,
Venture Academy,Venture Academy,2018,3056847.0,116755.0,,,,,,,,,,96939.0,,,,,,,,,73272.0,,,,,,,,,,,531012.0,,,147902.0,,,,,,,,,306892.0,,,,,,,,,,,,,,,,413609.0,,,,,,,,,,,,,,,,,,,764038.0,,,
Venture Academy,Venture Academy,2019,3262695.9299999997,64098.840000000004,,,,,,,,,,87067.1,,,,,,,,,45185.25000000001,,,,,,,,,,,557792.4800000001,,,141799.34999999998,,,,,,,,,371528.97000000003,,,,,,,,,,,,,,,,346014.07,,,,,,,,,,,,,393020.81,,,,,,422550.0,,,339648.0
Venture Academy,Venture Academy,2020,2883577.24,194235.03999999998,,,,,,,,,,49343.38,,,,,,,,,42282.48,,,,,,,,,,,842999.51,,,151134.73,,,,,,,,,343033.34,,,,,,,,,4574.64,,,,,,,384281.4,,,,,,,,,,,,,556131.7,,,,,339648.0,433380.0,,,
Venture Academy,Venture Academy,2021,3425315.3499999996,169326.68999999997,,,,,,,,,,123077.54,,,,,,,,,58951.17,,,,,,,,,,,592962.8399999999,,,126393.59000000001,,,,,,,,,424724.45999999996,,,,,,,,,1567.41,,,,,,,512927.43,,,,,,,,,80524.87,,,,,,,,,339648.0,415000.0,,,
Vista School,Vista School,2016,2954767.0,186705.0,,,,,,,,,,73252.0,,,,,,,,,1408.0,,,,,,,,,,,405914.0,,,251831.0,,,,,,,,,232140.0,,,,,,,,,5227.0,,,,,,,221556.0,,50449.0,,,,,,,,,,,29916.0,,,,,,1034259.0,,,
Vista School,Vista School,2017,2917945.0,209796.0,,,,,,,,,,80354.0,,,,,,,,,1206.0,,,,,,,,,,,413461.0,,,266536.0,,,,,,,,,246467.0,,,,,,,,,6470.0,,,,,,,214067.0,,73882.0,,,,,,,,,,,93795.0,,,,,,1004375.0,,,
Vista School,Vista School,2018,3350824.0,208295.0,,,,,,,,,,89063.0,,,,,,,,,413.0,,,,,,,,,,,439136.0,,,268920.0,,,,,,,,,280311.0,,,,,,,,,18103.0,,,,,,,267106.0,,94701.0,,,,,,,,,,,203058.0,,,,,,1010635.0,,,
Vista School,Vista School,2019,3233566.0,200263.0,,,,,,,,,,76638.0,,,,,,,,,252.0,,,,,,,,,,,520441.0,,,345688.0,,,,,,,,,339828.0,,,,,,,,,11666.0,,,,,,,241565.0,,97455.0,,,,,,,,,,,106000.0,,,,,,1009435.0,,,
Vista School,Vista School,2020,3965943.0,305888.0,,,,,,,,,,99927.0,,,,,,,,,19.0,,,,,,,,,,,567203.0,,,311406.0,,,,,,,,,374104.0,,,,,,,,,42790.0,,,,,,,343084.0,,84394.0,,,,,,,,,,,1019297.0,,,,,,1033735.0,,,
Vista School,Vista School,2021,3573060.0,270958.0,,,,,,,,,,38701.0,,,,,,,,,800.0,,,,,,,,,,,487609.0,,,333385.0,,,,,,,,,326324.0,,,,,,,,,93847.0,,,,,,,280491.0,,38469.0,,,,,,,,,,,3997671.0,,,,,,2737215.0,,,
Voyage Academy,Voyage Academy,2016,1316852.0,85884.0,,,,,,,,,,108045.0,,,,,,,,,54963.0,,,,,,,,,,,368096.0,,,99357.0,,,,,,,,,127863.0,,,,,,,,,26898.0,,,,,,,245668.0,,,,,,,,,,,,,,,,,,,,,,605326.0
Voyage Academy,Voyage Academy,2017,1439606.78,138675.95,,,,,,,,,,124176.93,,,,,,,,,48941.0,,,,,,,,,,,366442.42,,,113355.0,,,,,,,,,130526.0,,,,,,,,,,,,,,,,272998.05,,,,,,,,,,,,,843895.0,,,,,,,,,7772685.0
Voyage Academy,Voyage Academy,2018,1645126.48,113154.76000000001,,,,,,,,,,144412.91,,,,,,,,,38771.17,,,,,,,,,,,397799.30000000005,,,110613.87,,,,,,,,,143548.04,,,,,,,,,,,,,,,,263489.27,,6296.05,,,,,,,,,,,,,,,,,2100.0,,,571922.0
Voyage Academy,Voyage Academy,2019,1804638.05,87293.19,,,,,,,,,,294624.11000000004,,,,,,,,,49550.55,,,,,,,,,,,257260.73,,,167510.1,,,,,,,,,183574.54,,,,,,,,,19683.8,,,,,,,282245.27999999997,,,,,,,,,,,,,,,,,,593659.52,1942.76,,,
Voyage Academy,Voyage Academy,2020,2048270.0,195360.0,,,,,,,,,,85517.0,,,,,,,,,56231.0,,,,,,,,,,,222087.0,,,149078.0,,,,,,,,,160496.0,,,,,,,,,15781.0,,,,,,,229037.0,,,,,,,,,,,,,,,,,,593410.0,,,,
Voyage Academy,Voyage Academy,2021,1885258.0,115013.0,,,,,,,,,,107638.0,,,,,,,,,54589.0,,,,,,,,,,,346766.0,,,136833.0,,,,,,,,,140574.0,,,,,,,,,205.0,,,,,,,365587.0,,,,,,,,,,,,,,,,,,591910.0,,,,
Walden School of Liberal Arts,Walden School of Liberal Arts,2016,1685559.0,205542.0,,,,,,,,,,15712.0,,,,,,,,,,,,,,,,,,,,248529.0,,,68524.0,,,,,,,,,206462.0,,,,,,,,,1660.0,,,,,,,102966.0,,,,,,,,,,,,,125514.0,,,,,,,,,6415333.0
Walden School of Liberal Arts,Walden School of Liberal Arts,2017,1851201.4600000002,150449.86,,,,,,,,,,15170.8,,,,,,,,,,,,,,,,,,,,322046.93000000005,,,77452.27,,,,,,,,,310118.27,,,,,,,,,3364.1499999999996,,,,,,,165607.64,,75.15,,,,,,,,,,,352.79,,,,,,454676.14,,,
