LEA,school,year,r_1100,r_1110,r_1111,r_1112,r_1113,r_1114,r_1115,r_1118,r_1124,r_1125,r_1128,r_1129,r_1134,r_1135,r_1136,r_1140,r_1154,r_1160,r_1162,r_1164,r_1174,r_1178,r_1184,r_1190,r_1199,r_1200,r_1300,r_1310,r_1320,r_1330,r_1340,r_1400,r_1410,r_1420,r_1440,r_1500,r_1510,r_1515,r_1540,r_1610,r_1620,r_1690,r_1700,r_1710,r_1720,r_1730,r_1740,r_1741,r_1742,r_1743,r_1744,r_1745,r_1746,r_1747,r_1748,r_1750,r_1760,r_1770,r_1780,r_1790,r_1800,r_1900,r_1910,r_1920,r_1930,r_1940,r_1950,r_1960,r_1965,r_1970,r_1980,r_1990,r_2000,r_3000,r_3005,r_3010,r_3013,r_3015,r_3020,r_3025,r_3100,r_3105,r_3110,r_3115,r_3120,r_3125,r_3128,r_3130,r_3155,r_3160,r_3200,r_3209,r_3210,r_3211,r_3212,r_3213,r_3215,r_3218,r_3220,r_3221,r_3230,r_3270,r_3300,r_3322,r_3336,r_3400,r_3405,r_3410,r_3415,r_3423,r_3435,r_3448,r_3467,r_3468,r_3470,r_3471,r_3477,r_3480,r_3500,r_3515,r_3520,r_3522,r_3555,r_3560,r_3600,r_3610,r_3612,r_3613,r_3635,r_3636,r_3637,r_3641,r_3646,r_3650,r_3655,r_3661,r_3687,r_3700,r_3701,r_3703,r_3704,r_3706,r_3708,r_3709,r_3710,r_3713,r_3714,r_3716,r_3717,r_3718,r_3719,r_3720,r_3721,r_3725,r_3760,r_3762,r_3764,r_3769,r_3770,r_3772,r_3774,r_3776,r_3780,r_3785,r_3795,r_3799,r_3800,r_3805,r_3807,r_3808,r_3810,r_3816,r_3851,r_3861,r_3862,r_3865,r_3866,r_3867,r_3868,r_3876,r_3878,r_3881,r_3882,r_3900,r_3990,r_5000,r_5100,r_5110,r_5120,r_5130,r_5140,r_5200,r_5210,r_5300,r_5400,r_5500,r_5600,r_5900,r_6100,r_6200,r_6300,r_6400,e_1000,e_2100,e_2110,e_2120,e_2130,e_2140,e_2150,e_2160,e_2170,e_2180,e_2190,e_2200,e_2210,e_2212,e_2213,e_2219,e_2220,e_2230,e_2240,e_2290,e_2300,e_2310,e_2311,e_2312,e_2315,e_2316,e_2317,e_2319,e_2320,e_2321,e_2329,e_2400,e_2410,e_2490,e_2500,e_2510,e_2520,e_2530,e_2540,e_2560,e_2570,e_2580,e_2590,e_2600,e_2610,e_2620,e_2630,e_2640,e_2650,e_2660,e_2670,e_2680,e_2700,e_2710,e_2720,e_2730,e_2790,e_2795,e_2900,e_3100,e_3200,e_3300,e_3310,e_3350,e_3360,e_3370,e_3390,e_3395,e_4000,e_4100,e_4200,e_4300,e_4500,e_4502,e_4600,e_4700,e_4900,e_5000,e_5100,e_5200,e_5300,e_5900
Syracuse Arts Academy,Syracuse Arts Academy,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39852.91,,,-306.55,,,,,,,,,,,,,,,,,,,,150.0,,,,-5.36,,,,,,,,,,,28050.6,445851.89,,,40191.64,,,,,,,,,,,,250011.01,,,,,,,,,,,,,,,27073.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11783.56,,,,,,,,,,,,,,,,,,,,,,,,,658487.07,-658487.07,,,,,,,,,2009400.0,48539.16000000001,79808.95,,,,43631.25,,102011.25,,,,202768.59000000003,,,,,,59416.0,,,,,,,,,,,,,,21266.470000000005,,,739609.6,,,,,,,,,90443.14,306439.18,143177.68,77291.75,,,,,,,,,,,,,588132.8,,,,,,,,,3302204.49,,,,,,,,,,1888400.0,,,
Syracuse Arts Academy,Syracuse Arts Academy - Antelope,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.0,,,,,,,172880.59,150.0,167.0,,,,,74575.0,,,,,,,,,,,,,31298.5,,,5545.0,23484.520000000004,,15.0,,,,,,26007.170000000002,,,197139.04,3011932.93,,,249668.95,,1243666.58,,,,,,,,,,2616172.8,,,,,,,,,,,,82106.37,,,307490.88,,,,,,,,,,,,,140167.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59633.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825098.2099999995,20121.13,,117581.13,,,116241.26,,,,,,,,,,61493.950000000004,,,,,,,,,,,,,,,618246.8200000001,,,-125.0,,,,,,,,,,50952.979999999996,15623.99,,,,,,,12270.8,,,,,,,110003.01000000001,,,,,,,,,,,,,,,,,,,,,,
Syracuse Arts Academy,Syracuse Arts Academy - Antelope,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143539.58,95.9,,,130.0,,,60052.54,,,,,,,,,,,,,81556.75,,,12035.0,37810.450000000004,,,,,,,,17770.09,,,179289.53,2818771.6,,,256870.32,,1195398.72,,,,,,,,,,2400372.59,,,,,,,,,,,,79654.47,,,287069.29,,,,,,,,,,,,,285789.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66256.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4375697.909999999,99751.20999999999,,129406.36999999998,,,11643.82,,,,,47425.83999999999,,,,,52600.72000000001,,,,,,,,,,,,,,,716411.38,,,2340.0,,,,,,,,,,84356.67,13667.35,,,,,,,3781.48,,,,,,,185952.85,,,,,,,,,,,,,,,,,,,,,,
Syracuse Arts Academy,Syracuse Arts Academy - Antelope,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15066.55,30.0,,,,,,87.99,130.0,,670.0,,,,7020.11,,,,,,7994.79,,,13749.46,58357.38999999999,,,,,,,,16317.92,,,181214.42,2832305.6,,,260139.16,,1347049.72,,,,,,,,,,2637363.24,,,,,,,,,,,,91502.31,,,317884.45999999996,,,,,,,,,,,,,300030.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81760.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5030079.509999999,91428.42000000001,,145458.7,91.94,,52088.35999999999,,,,,97672.4,,,,,87706.43,,,,,,,,,,,,,,,819962.55,,,,,,,,,,,,15388.000000000002,91559.11,2200.45,,,,,,,322.0,,,,,,,76992.08999999998,,,,,,,,,300.0,,,,,,,,,,,,,
Syracuse Arts Academy,Syracuse Arts Academy - North,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105406.63,,,,,,,3459.0,,,,,,,,,,,,,4221.9,,,1050.0,6005.07,,,,,,,,4942.54,,,136994.97,2093038.13,,,173498.78,,864242.98,,,,,,,,,,1818018.41,,,,,,,,,,,,57056.979999999996,,,213680.04,,,,,,,,,,,,,100006.87999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41440.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315853.88999999996,6717.869999999995,,5708.74,,,9333.650000000001,,,,,,,,,,8920.34,,,,,,,,,,,,,,,167178.36000000002,,,,,,,,,,,,,27787.43,7368.79,,,,,,,7545.66,,,,,,,24210.52,,,,,,,,,,,,,,,,,,,,,,
Syracuse Arts Academy,Syracuse Arts Academy - North,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89218.61,120.0,,,,,,1921.1,,,,,,,,,,,,,6633.03,,,6355.5,27838.08,,,,,,,,8642.21,,,129830.3,2041179.43,,,186009.51,,865633.3300000001,,,,,,,,,,1738200.81,,,,,,,,,,,,57680.8,,,207877.71000000002,,,,,,,,,,,,,206950.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47979.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3084112.07,8615.41,,88782.05,,,25119.09,,,,,44770.37000000001,,,,,49466.39,,,,,,,,,,,,,,,449649.30999999994,,,,,,,,,,,,2254.18,69759.86,9763.71,,,,,,,4910.75,,,,,,,78202.05000000002,,,,,,,,,,,,,,,,,,,,,,
Syracuse Arts Academy,Syracuse Arts Academy - North,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14958.43,,,,,,,8.0,,,,,248.2,,,,,,,,917.46,,,7216.25,32631.0,,,,,,,,8298.75,,,131224.23,2050979.91,,,188376.63,,973750.48,,,,,,,,,,1909814.76,,,,,,,,,,,,66260.25,,,230192.15000000002,,,,,,,,,,,,,217263.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59205.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3097561.7,17152.629999999997,,81738.3,232.0,,85503.49999999999,,,,,90819.23000000001,,,,,43262.59,,,,,,,,,,,,,,,416334.61,,,,,,,,,,,,8299.93,98768.54000000001,16682.309999999998,,,,,,,1094.0,,,,,,,6469.349999999999,,,,,,,,,,,,,,,,,,,,,,
Terra Academy,Terra Academy,2016.0,,,,,,,,,,,,,,,,,,,,,,,,168851.0,,,,,,,,,,,,,,,,103317.23,9484.71,40.21,,,,,,,,,,,,,,9500.7,,,,3565.78,,,,31158.9,,,,,,,,22525.05,,,,1943013.0,,,141686.0,,,184405.0,13389.0,,3911.0,3982.0,,,,,,,,2940.0,,,,,,,123722.0,,,,6595.0,,,21808.0,,,,,,3395.0,,,,,,,39103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953827.0,,,64300.0,,,,,30253.0,,,,,,,1491.0,,14581.0,,3425.0,1659.0,,,,,,107122.0,,5763.0,149402.0,,,15336.0,,,,,,,,,245969.34000000003,-245969.34000000003,,,,,,,,,,2028378.6699999995,154133.69000000003,,,,,,,,,,74654.04000000001,,,,,,,,,5532.17,,,,,,,,,,,261457.37999999998,,,211257.48,,,,,,,,,196690.73,,,,,,,,,29322.369999999995,,,,,,,273672.95,,,,,,,,,,,,,16942.6,,1583.0,,,,,,,733155.78
Terra Academy,Terra Academy,2017.0,,,,,,,,,,,,,,,,,,,,,,,,172442.98,,,,,,,,,,,,,11.17,,,105815.67,4863.77,,,,,,34.0,,,,,,,,,19888.95,,,,2561.21,,,120.0,35609.33,,,200.0,,,,,4868.43,,,,1939574.84,,,141289.74,,,258585.78,17787.96,,4659.0,5325.22,,,4491.13,,,,,2931.89,,5273.96,,,,,125440.69,,,,6757.0,,,7230.97,,,,,,4681.0,,,,,,,45971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060173.02,,,61600.0,,,,,44979.72,,,,,,,1464.08,,20476.21,,,854.12,,,,,,,,5046.17,136552.65,,,,415.0,,,,,,,,207021.50999999998,-207021.51,,,515901.0,,,,,,,2461462.65,175813.28,,,,,,,,,,77692.41,,,,,,,,,25359.8,,,,,,,,,,,442013.58,,,216517.26000000004,,,,,,,,,269916.92,,,,,,,,,30561.079999999994,,,,,,,206649.52000000005,,,,,,,,,,,,,38154.0,,,,,,,,438479.94,424047.54000000004
Terra Academy,Terra Academy,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.05,,,100663.87,5575.84,3447.99,,,,,23897.3,,,,,,,,,19709.67,,,,2817.6,,,,25974.98,,,100.0,,,,,3555.21,,,87977.74,1860527.23,9933.0,,151480.22,,428955.31999999995,,,,,,,,,,1425072.74,,,,,,,,,,,,45515.67,,,27079.769999999997,,,,,,,,,,,,,57201.409999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182950.04,,,,,,,,,,,,,,,,,,405.6,,,,,,,656188.28,-656188.28,,,,,,,,,,1994958.4499999997,151992.99999999997,,,,,,,,,,96538.71,,,,,,,,,27632.16,,,,,,,,,,,474428.73,,,128924.48,,,,,,,,,255364.97999999998,,,,,,,,,68700.11,,,,,,,198830.67,,,,,,,,,,,,,201961.11000000002,,,,,,,,,550321.3200000001
Terra Academy,Terra Academy,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4010.67,,,98696.22,6780.44,1361.76,,,,,16245.16,,,,,,,,,14678.74,,,,1120.0,,,,21395.76,,,,,,,,1597.04,,,93196.52,1963005.2,,,165543.47,,474319.8900000001,,,,,,,,,,1550609.18,,,,,,,,,,,,62963.17,,,31299.920000000002,,,,,,,,,,,,,71544.93000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192576.68,,,,,,,,,,,,,,,,,,11000.0,,,,,,,-542301.53,542301.53,,,,,,,,,,2403217.08,279956.22000000003,,,,,,,,,,128723.64,,,,,,,,,25963.64,,,,,,,,,,,427525.7,,,132246.0,,,,,,,,,286047.07,,,,,,,,,175380.04999999996,,,,,,,222105.51000000004,,,,,,,,,,,,,,,,,,,,,,550321.32
Terra Academy,Terra Academy,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17509.36,,,75658.81,6893.94,3689.81,,,,,8432.35,,,,,,,,,9153.39,,,,,,,,16299.460000000001,,,,,,,,797.98,,,95133.44,2043360.46,,,167546.71,,485796.58,,,,,,,,,,1590132.1199999999,,,,,,,,,,,,64761.22,,,28482.62,,,,,,,,,,,,,187685.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207868.19,,,,,,,,,,,,,,,,,,400.12,,,,,,,-470076.5,470076.5,,,,2840.87,,,,,,2561592.6499999994,418386.1800000001,,,,,,,,,,110623.10999999999,,,,,,,,,68545.67,,,,,,,,,,,418508.25,,,136252.07,,,,,,,,,314056.74,,,,,,,,,47824.03999999999,,,,,,,207416.43000000002,,,,,,,,,,,,,96633.82,,,,,,,,,513605.44000000006
Terra Academy,Terra Academy,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4543.9,,,5076.06,11741.68,4492.4,,,,,550.0,,,346.0,,,,2361.0,,8161.77,,,,,,,,15083.73,,,,,,,,2678.0,,,98758.15,2082178.03,,,174423.17,,520591.1100000001,,,,,,,,,,1779473.89,,,,,,,,,,,,75291.48000000001,,,30787.32,,,,,,,,,,,,,221562.30000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227186.60000000003,,,,,,,,,,,,,,,,,,20358.58,,,,,,,2597659.0399999996,-2597659.04,,1821663.7,,,,,,,,2753074.2300000004,557149.0199999998,,,,,,,,,,135895.13999999998,,,,,,,,,36253.46,,,,,,,,,,,404137.12,,,45240.38,,,,,,,,,286977.64999999997,,,,,,,,,51387.58,,,,,,,261422.14999999997,,,,,,,,,,,,,2508342.93,,,,,,,,,495060.0
The Center for Creativity Innovation and Discovery,The Center for Creativity Innovation and Discovery,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70531.0,,,,,,,,,,,,,,,,,,315000.0,,,,,,,,11539.0,,,,,,,,,,,1943.0,,,,,,,,,3567.0,,,,,,,,,,,67495.0,,,12069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,
The Center for Creativity Innovation and Discovery,The Center for Creativity Innovation and Discovery,2018.0,,,,,,,,,,,,,,,,,,,,,,,,114450.0,,,,,,,,,,,,,,,,92968.0,,,,13832.0,,,,,,,,,,,,,,,,,,,,-31296.09,,,,,,,,1220.42,,,,980387.1,,,80988.8,,228305.47999999998,,,,,,,,,,3527.75,,,,,,,,,,,,8452.7,,,855358.8200000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129984.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7414202.0,,,,,,,1293720.5200000003,24408.54,,,,,,,,,,13621.74,,,,,,,,,36143.47,,,,,,,,,,,190512.62999999995,,,86604.12,,,,,,,,,561817.55,,,,,,,,,,,,,,,,142081.37,,987.05,,,,,,,,,,,,,,,,7480045.1,,,,
The Center for Creativity Innovation and Discovery,The Center for Creativity Innovation and Discovery,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77127.15,1144.5,,,,,,,,,,,,,,,,,,,,,,,49473.63,,,5000.0,,,,,5048.97,,,104766.55,1165761.96,,,88558.39,,302800.48,,,,,,,,,,86360.09,,,,,,,,,,,,56483.729999999996,,,1144119.47,,,,,,,,,,,,,39753.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98488.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403526.4400000002,66968.69,,,,,,,,,,39280.26,,,,,,,,,32293.03,,,,,,,,,,,225495.49,,,99245.55,,,,,,,,,800820.5199999998,,,,,,,,,2921.2,,,,,,,166715.84,,,,,,,,,,,,,,,,,,,,,,78836.72
The Center for Creativity Innovation and Discovery,The Center for Creativity Innovation and Discovery,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61289.96,,,,,,,,,,,,,,,,,,,,,,,,6686.04,,,,6170.0,,,,-1253.0,,,108280.13,1472390.48,,,62011.29,,321667.86,,,,,,,,,,1282377.77,,,,,,,,,,,,41758.92,,,142143.05,,,,,,,,,,,,,165427.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34481.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1584932.33,192158.53999999998,,,,,,,,,,41257.63000000001,,,,,,,,,27202.15,,,,,,,,,,,353320.14,,,109343.51999999999,,,,,,,,,934177.5499999997,,,,,,,,,3405.38,,,,,,,189927.58,,,,,,,,,,,,,1800.0,,,,,222336.39,,,,
The Center for Creativity Innovation and Discovery,The Center for Creativity Innovation and Discovery,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.76,,,7146.25,,,,,,,,,,,,,,,,,,,,,,,,16198.869999999999,,,,-40.0,,,,7726.91,,,108811.96,1496025.9,,,69369.12,,389409.5,,,,,,,,,,1262226.28,,,,,,,,,,,,56571.130000000005,,,144750.7,,,,,,,,,,,,,176002.71999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33835.83,,,,,,,,,,,,,,,,,,,,,,,,,133839.16999999998,-133839.16999999998,,,,,,,,,,1860875.83,188714.3,,,,,,,,,,33300.72,,,,,,,,,35484.020000000004,,,,,,,,,,,354663.70999999996,,,127655.73000000001,,,,,,,,,198107.31,,,,,,,,,,,,,,,,200077.72,,,,,,,,,,,,,,,,,,,,,,589637.6
Thomas Edison,Thomas Edison,2016.0,,,,,,,,,,,,,,,,,,,,,,,,351094.0,,,,,,,,,,,,,740.0,,,51578.0,,,38144.0,,,,,,,,,,,,,,,,,,,,,15651.0,,,,,,,,,,,,3671409.0,,,182241.0,,,553367.0,110282.0,,6773.0,11439.0,,,49208.0,,,,,5556.0,,,,,,,344151.0,,,,20319.0,,,44697.0,,,,,,9027.0,,,,,,,100055.0,,,,,,,,,,,,,,,,,,6096.0,,,,,,,,,,,,1983308.0,,,133700.0,,,,,,,,,,,,2998.0,,35175.0,16037.0,,3389.0,,,,,,,,12565.0,356456.0,,,,,,,,,,,,,,,225000.0,,,,,,,,5155169.0,95542.0,,,,,,,,,,316480.0,,,,,,,,,70181.0,,,,,,,,,,,606537.0,,,142587.0,,,,,,,,,362938.0,,,,,,,,,30705.0,,,,,,,46411.0,,,,,,,,,,,,,433120.0,,,,,,,,,840069.0
Thomas Edison,Thomas Edison,2018.0,,,,,,,,,,,,,,,,,,,,,,,,248852.0,,,,,,,,,,,,,12074.0,,,,,,,2693.0,,,,,,,,,,,,,,,,,,,,47922.0,424.0,837.0,,,,,,,,,,2289794.0,,,135389.0,,766534.0,,,,,,,,,,8645.0,,,,,,,,,,,,25678.0,,,1838940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3148798.0,99382.0,,,,,,,,,,82236.0,,,,,,,,,46672.0,,,,,,,,,,,577335.0,,,71481.0,,,,,,,,,164176.0,,,,,,,,,,,,,,,,16827.0,,5923.0,,,,,,,,,,,61778.0,,,,,,,,,661042.0
Thomas Edison,Thomas Edison,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6004263.0,321512.82,-321512.82,,5180000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173318.08000000002,,,-1816.1000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Edison,Thomas Edison - North,2017.0,,,,,,,,,,,,,,,,,,,,,,,,408204.0,,,,,,,,,,,,,2303.0,,,54737.0,,,20441.0,,,,,,,,,,,,,,,,,7625.0,,1584.0,,74138.0,656.0,1051.0,,,,3372.0,,12698.0,,,,3656351.0,,,206343.0,,,642580.0,142102.0,,2259.0,13876.0,6966.0,,49503.0,,,,,5527.0,,,,,,,362184.0,,,,37345.0,,,14710.0,,,,,,1784.0,,,,,,,95589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2313156.0,,,136000.0,,,,,,,,,,,,2937.0,,40284.0,10835.0,,1772.0,,,,,,,,12496.0,367903.0,,,,,,,,,,,,,,,,,,,,,,,5213505.0,120002.0,,,,,,,,,,349213.0,,,,,,,,,78958.0,,,,,,,,,,,869530.0,,,146901.0,,,,,,,,,717716.0,,,,,,,,,,,,,,,,53780.0,738.0,,,,,,,,,,,,3076.0,,,,,,,,,971820.0
Thomas Edison,Thomas Edison - North,2018.0,,,,,,,,,,,,,,,,,,,,,,,,176252.0,,,,,,,,,,,,,12994.0,,,,,,,3621.0,,,,,,,,,,,,,,,,,,,,59049.0,719.0,,,281.0,,,,,,,,1508365.0,,,89177.0,,514304.0,,,,,,,,,,5836.0,,,,,,,,,,,,21873.0,,,1281088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268710.0,106463.0,,,,,,,,,,83269.0,,,,,,,,,39287.0,,,,,,,,,,,266232.0,,,64388.0,,,,,,,,,310871.0,,,,,,,,,,,,,,,,23061.0,,17292.0,,,,,,,,,,,207263.0,,,,,,,,,177000.0
Thomas Edison,Thomas Edison - North,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,60563.0,,77.0,,668.0,,,,16787.0,,,,1548183.0,,,96160.0,,536252.0,,,,,,,,,,104296.0,,,,,,,,,,,,25182.0,,,1325838.0,,,,,,,,,,,,,58307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.0,,,,,,,,,,,,,,,,,,2452372.0,17973.0,,,,,,,,,,75995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485063.0,,,,,,,,,,,,,,,,23658.0,,16855.0,,,,,,,,,,,,,,,,,,,,157583.0
Thomas Edison,Thomas Edison - North,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8019.44,,,,,,,,,,,,,,,,,,,,,,,,,,,64879.59,9280.15,,,1800.12,,,,-180.37,,,111548.41,1272891.12,,,96038.57,,538972.7,,,,,,,,,,1149323.8199999998,,,,,,,,,,,,41297.229999999996,,,156285.98,,,,,,,,,,,,,122846.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376688.099999999,65379.74,,,,,,,,,,102331.85999999999,,,,,,,,,,,,,,,,,,,,17586.68,,,17756.31,,,,,,,,,185518.53999999998,,,,,,,,,,,,,,,,23318.4,,1475.0,,,,,,,,,,,,,,,,,,,,171695.52000000002
Thomas Edison,Thomas Edison - North,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2413.91,,,,,,,,,,,,,,,,,,,,,,,,,,,58120.12,,,,929.03,,,,-22340.8,,,100854.06,1302983.42,,,89995.81,,532492.15,,,,,,,,,,1260893.74,,,,,,,,,,,,44025.78,,,158198.65,,,,,,,,,,,,,127397.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.07,,,,,,,,,,,,,,,,,,,,,,,,,,,1281.57,,,,,,,,,2586479.45,34300.49,,,,,,,,,,78362.26000000001,,,,,,,,,34435.11,,,,,,,,,,,222409.94,,,71647.79000000001,,,,,,,,,180733.31,,,,,,,,,,,,,,,,34463.5,,10029.39,,,,,,,,,,,,,,,,,,,,214644.64
Thomas Edison,Thomas Edison - South,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41322.0,300.0,78.0,,1562.0,,,,5121.0,,,243998.0,1951611.0,,,136386.0,,780078.0,,,,,,,,,,143448.0,,,,,,,,,,,,36727.0,,,1741402.0,,,,,,,,,,,,,82203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.0,,,,,,,,,,,,,,,,,,3030703.0,111127.0,,,,,,,,,,122463.0,,,,,,,,,171.0,,,,,,,,,,,190050.0,,,,,,,,,,,,627292.0,,,,,,,,,,,,,,,,16964.0,,,,,,,,,,,,,,,,,,,,,,682487.0
Thomas Edison,Thomas Edison - South,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8824.21,,,,,,,,,,,,,,,,,,,,,,,,,,,58470.41,1024.5,,,1047.0,,,,1053.03,,,167322.61,1909336.69,,,144057.86,,808459.05,,,,,,,,,,1723985.7300000002,,,,,,,,,,,,61945.86,,,234428.97,,,,,,,,,,,,,184269.44999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2987090.930000001,73504.65,,,,,,,,,,88909.87999999998,,,,,,,,,,,,,,,,,,,,5244.41,,,,,,,,,,,,185442.59,,,,,,,,,,,,,,,,28693.089999999997,,,,,,,,,,,,,,,,,,,,,,2061439.1099999999
